from,to,w
1,4888,1.1721568606399517
1,4925,1
1,4949,1.1436877119816506
1,5060,1.1729059126170571
1,5164,1
1,5199,1
1,5226,1
1,5243,1
1,5315,1
1,5335,1.0991217750781939
1,5354,1
1,5357,1.175086296885032
1,5365,1
1,5384,1
1,5476,1.1538418766026044
1,5575,1
1,5633,1
1,5870,1
1,5925,1
1,5992,1
1,6105,1
1,6125,1
1,6225,1.1385824349122668
1,6245,1
1,6273,1
1,6307,1
1,6325,1
1,6337,1
1,6523,1.3491373348482332
1,6614,1.1847961986041105
1,6714,1
1,6767,1
1,6987,1
1,6994,1
1,7014,1
1,7162,1
1,7190,1
1,7229,1
1,7268,1
1,7362,1
1,7483,1
1,7491,1
1,7588,1
1,7762,1
1,7803,1
1,7813,1.18987904728072
1,7848,1
1,7911,1
1,7986,1
1,8059,1
1,8065,1.1734631063868393
1,8108,1
1,8121,1
1,8153,1
1,8165,1
1,8172,1
1,8237,1
1,8265,1
1,8271,1
1,8284,1
1,8436,1
1,8447,1
1,8460,1
1,8530,1
1,8532,1
1,8574,1
1,8578,1
1,8583,1
1,8587,1
1,8633,1
1,8648,1
1,8664,1
1,8688,1
1,8693,1
1,8785,1
1,8813,1
1,8835,1
1,8864,1
1,8870,1
1,8875,1
1,8877,1
1,8908,1
1,8914,1
1,8940,1
1,9024,1
1,9033,1.3914178302879736
1,9053,1.3397993435976967
1,9157,1
1,9235,1
1,9260,1
1,9376,1
1,9460,1
1,9487,1
1,9500,1
1,9533,1
1,9607,1
1,9628,1
1,9675,1
1,9773,1
1,9810,1
1,9870,1
1,9910,1
1,9940,1
1,9961,1
1,9998,1
1,10011,1
1,10023,1
1,10116,1
1,10178,1
1,10185,1
1,10317,1
1,10333,1
1,10343,1
1,10383,1
1,10387,1
1,10409,1
1,10418,1
1,10445,1
1,10474,1
1,10480,1
1,10622,1
1,10658,1
1,10677,1
1,10686,1
1,10775,1.1387704851094713
1,10785,1
1,10894,1
1,10945,1
1,10990,1
1,11012,1
1,11068,1
1,11096,1
1,11101,1
1,11153,1
1,11155,1
1,11163,1
1,11184,1
1,11241,1
1,11273,1
1,11462,1
1,11478,1
1,11479,1
1,11640,1
1,11641,1
1,11696,1
1,11782,1
1,11827,1
1,11945,1
1,12105,1
1,12136,1
1,12142,1
1,12227,1
1,12258,1
1,12445,1
1,12470,1
1,12556,1
1,12613,1
1,12880,1
1,13011,1
1,13141,1
1,13165,1
1,13190,1
1,13377,1
1,13388,1
1,13545,1.1541894278994127
1,13705,1
1,13903,1.1541894278994127
1,14027,1
1,14087,1
1,14240,1
1,14282,1
1,14342,1
1,14458,1
1,14655,1
1,14669,1
1,14824,1
1,14867,1
1,14884,1
1,14934,1
1,15166,1
1,15294,1.196336575197009
1,15297,1
1,15319,1
1,15360,1
1,15386,1.1486826626172908
1,15475,1
1,15480,1
1,15487,1
1,15539,1
1,15694,1
1,15821,1
1,15890,1
1,15937,1
1,15971,1
1,16012,1
1,16067,1
1,16111,1
1,16234,1
1,16693,1
1,16807,1
1,16925,1
1,16973,1
1,17010,1
1,17079,1
1,17198,1
1,17211,1
1,17276,1
1,17313,1
1,17535,1
1,17559,1
1,17615,1
1,17730,1
1,17821,1
1,17911,1
1,17949,1
1,18007,1
1,18016,1
1,18106,1
1,18158,1
1,18166,1
1,18261,1
1,18300,1
1,18302,1
1,18317,1
1,18343,1
1,18357,1
1,18428,1
1,18490,1
1,18497,1
1,18516,1
1,18552,1
1,18607,1
1,18649,1
1,19004,1
1,19016,1
1,19017,1
1,19072,1
1,19076,1
1,19117,1
1,19197,1
1,19206,1
1,19231,1
1,19256,1
1,19326,1
1,19360,1
1,19394,1
1,19445,1
1,19480,1
1,19536,1
1,19645,1
1,19701,1
1,19705,1
1,19779,1
1,19816,1
1,19920,1
1,19938,1
1,19939,1
1,19984,1
2,0,75.49932694780652
2,1,38.46016882668798
2,3,154.50361564212207
2,4,4.763992333517006
2,5,41.67150152843828
2,6,2.3374015146628695
2,7,27.204043762018756
2,8,1.7333116280524252
2,13,2.59152582504463
2,38,1
2,40,7.63641236147938
2,51,1
2,72,1
2,79,4.080626757038334
2,84,8.085348756657051
2,109,2.402418759702927
2,127,3.614705054772867
2,132,16.378333950344445
2,137,1
2,152,1
2,156,2.1871151283821106
2,171,1.223904901349499
2,173,1
2,189,1
2,194,1
2,195,1
2,207,1
2,213,2.5479722616066156
