from,to,w
12,6296,1.1851704897869624
12,6331,1
12,7929,1
12,9369,1
12,9569,1.0493827168736138
12,10571,1
12,10905,1
12,11289,1
12,11806,1
12,11947,1
12,14144,1
12,15121,1
12,15130,1
12,15288,1
12,15582,1.053872054771215
12,17516,1
12,17554,1
12,17595,1
12,18287,1
12,18654,1
12,19961,1
13,12,1
13,28,1
14,3,1
14,70,1
14,952,1
14,2304,1
14,15632,1
15,8,1
15,34,1
15,38,1
15,152,1
15,1644,1
16,1,1
17,3,1
18,0,1.9744667907717297
18,7,1.9585844287733858
18,30,1.2541327066696897
18,90,7.60261321274332
18,105,4.3556065064162865
18,107,1.6397197678537798
18,112,2.8013877455457292
18,180,1.065035106148391
18,182,2.3679224566731305
18,188,1.1085170513193403
18,209,4.131186890906683
18,268,1.0904677006809675
18,330,1.823218554395011
18,341,3.1391116351369712
18,343,1.6580792504342095
18,373,2.3483706792986325
18,469,1.4021622843509494
18,482,1.0565529833066523
18,504,1.3305026491677974
18,543,1.4595699985988362
18,569,1.0125205340619015
18,575,1.6559145796022845
18,608,1.3000940120713032
18,636,1.0097712923261146
18,714,1.004471619307822
18,781,1.0294406626514554
18,796,1.0156506675773769
18,843,1.006707428961733
18,853,1.0493274314815886
18,901,1.0134148579234659
18,933,1.0245400525471149
18,943,1
18,990,1.554142561908632
18,1068,1.3329096175812007
18,1127,1.0464967233792908
18,1173,1
18,1248,1.30406040941387
18,1251,1.0327257053133916
18,1260,1.0395632020825991
18,1294,1.108893033864491
18,1309,1.1261381498101177
18,1410,1.0461441030625183
18,1446,1.1236137914873467
18,1461,1.0689894313041954
18,1507,1.027086583651258
18,1590,1
18,1599,1.0804030452035422
18,1611,1
18,1666,1.1068246407012539
18,1718,1
18,1747,1.0231415371370105
18,1895,1.0591197643995154
18,2190,1
18,2197,1.0336033374857578
18,2281,1.1904083462901498
18,2299,1.0348560155645021
18,2393,1
18,2507,1.0837770497062715
18,2526,1.045490001482563
18,2553,1.0723763569946545
18,2570,1.0238752571346292
18,2671,1.0543963050334921
18,2678,1.051190493275447
18,2757,1.0908942455914712
18,2838,1.0223751744072842
18,2853,1.2479116372697534
18,2896,1.0306242565966992
18,2910,1.0270234513453862
18,2949,1.0532492124919415
18,3063,1
18,3103,1
18,3226,1.0531794509385686
18,3233,1.0311861689692923
18,3250,1.2394070308567247
18,3366,1.082370119255007
18,3380,1.0282037927490109
18,3505,1.015474150922919
18,3598,1
18,3685,1
18,3835,1.0182591121736064
18,3898,1.0193515264039525
18,3914,1.0718133110799724
18,4050,1
18,4082,1.008943238615644
18,4147,1.142073329819574
18,4351,1.0431561883851959
18,4356,1.0365453694735012
18,4447,1
18,4547,1.114267864014284
18,4550,1.0298112098410155
18,4599,1
18,4721,1.0062602670309508
18,4746,1
18,4940,1.0637720113437001
18,4981,1
18,5087,1
18,5111,1.0125205340619015
18,5153,1.038613680045298
18,5188,1
18,5342,1
18,5508,1
18,5633,1
18,5699,1.0295803696863772
18,5794,1.0551594148670524
18,5843,1.0215922805957771
18,5982,1.0168085078803024
18,5995,1.0156506675773769
18,6070,1.0304525558176498
18,6115,1
18,6144,1.010433778384918
18,6163,1.0086819692900613
18,6187,1
18,6286,1.0412702298494183
18,6293,1.0133337058318537
18,6400,1
18,6419,1
18,6430,1.010433778384918
18,6506,1.028668894397409
18,6708,1.049635199724897
18,6726,1.0563576493695892
18,6735,1.0344705373234273
18,6812,1.0170734555389567
18,6909,1.0130422229811475
18,7011,1
18,7034,1.0745843006599491
18,7081,1
18,7094,1.0142278796157973
18,7185,1.0062602670309508
18,7209,1.0484906691506803
18,7213,1.030985968183202
18,7255,1.0156506675773769
18,7308,1.016794787034116
18,7498,1.046966434452069
18,7605,1.0280826106472474
18,7685,1
18,7686,1.0272932720536654
18,7698,1.0113823036926377
18,7837,1
18,7880,1.0156506675773769
18,7899,1.0072233850357124
18,7902,1
18,7908,1.0335670709683193
18,7997,1.0399399893276762
18,8099,1.0497192055040752
18,8144,1
18,8153,1.012511108079015
18,8299,1.0156506675773769
18,8370,1
18,8462,1.0254692008287136
18,8475,1
18,8616,1
18,8660,1
18,8684,1
18,8716,1
18,8750,1.0134148579234659
18,8777,1
18,8798,1.0125205340619015
18,8884,1.0260204167113411
18,8913,1
18,8965,1
18,8974,1.0142278796157973
18,8996,1.0156506675773769
18,9137,1.0170734555389567
18,9157,1.0062602670309508
18,9253,1
18,9352,1
18,9358,1
18,9385,1.0124196892113095
18,9470,1
18,9576,1
18,9583,1
18,9598,1
18,9632,1
18,9692,1.0273524437955392
18,9865,1.0156506675773769
18,10022,1.029437004524411
18,10036,1
18,10091,1.0308251936520754
18,10118,1
18,10172,1.0117380006830328
18,10217,1
18,10543,1.010433778384918
18,10590,1.0093904005464263
18,10690,1
18,10717,1
18,10748,1
18,10790,1.0343153199125377
18,10999,1
18,11093,1.0127901421662586
18,11140,1
18,11145,1
18,11147,1
18,11385,1
18,11479,1.0125205340619015
18,11502,1
18,11636,1
18,11681,1.0117380006830328
18,11994,1
18,12043,1.0253191679935307
18,12127,1
18,12180,1
18,12210,1
18,12276,1.0327443376112297
18,12308,1
18,12312,1
18,12473,1
18,12618,1
18,12705,1
18,12714,1.0154329436809688
18,12736,1.017886477231288
18,13044,1
18,13067,1.0134148579234659
18,13074,1
18,13143,1
18,13193,1.0156506675773769
18,13377,1
18,13417,1
18,13526,1
18,13554,1
18,13582,1
18,13623,1
18,14018,1
18,14027,1.0156506675773769
18,14138,1
18,14184,1
18,14453,1
18,14510,1
18,14549,1
18,14581,1
18,14954,1
18,15046,1
18,15170,1.0297828461383545
18,15462,1
18,15603,1
18,15666,1
18,15669,1
18,15978,1
18,16055,1
18,16286,1
18,16607,1
18,16699,1
18,16723,1
18,16748,1
18,16996,1
18,17091,1
18,17270,1
18,17303,1
18,17506,1
18,17508,1
18,17519,1
18,17522,1.0156506675773769
18,17571,1
18,17591,1
18,17699,1
18,17750,1
18,17790,1
18,17972,1
18,18101,1.0156506675773769
18,18146,1
18,18179,1
18,18314,1
18,18661,1
18,18706,1
18,18735,1
18,19023,1
18,19125,1
18,19271,1
19,4,1.0035876306671272
19,18,1.038682521090789
19,12,1.014009540091035
19,225,1
19,799,1
19,3388,1
19,6579,1
19,7833,1
19,9159,1
19,15758,1
20,0,1
21,4,1.0269072065056022
21,6,1.0097193815102128
21,18,1.3842898021887313
21,7,1.0031170054658374
21,26,1.0068902106022424
21,30,1
21,32,1.0040609961599334
21,39,1.016021206886462
21,63,1.0198302435192863
21,71,1.017565752042358
21,148,1
21,165,1.0102106905000094
21,272,1.0037346084134422
21,317,1
21,396,1
21,434,1.0039727583906246
21,480,1
21,493,1
21,540,1
21,576,1.0024760081096211
21,639,1
21,718,1.003515883412761
21,897,1.0052006080605131
21,1009,1
21,1074,1
21,1153,1
21,1437,1
21,1548,1
21,1727,1
21,2029,1.0030232324184365
21,2089,1
21,2332,1
21,2431,1
21,2654,1
21,2762,1
21,2878,1.0033004990393826
21,3349,1
21,3441,1
21,3556,1
21,3882,1
21,3929,1
21,3975,1
21,4071,1
21,4445,1
21,4477,1
21,4790,1
21,5828,1
21,5863,1
21,5991,1
21,6241,1
21,6442,1
21,6824,1
21,6893,1
21,7097,1
21,7161,1
21,7348,1
21,7876,1
21,8912,1
21,8954,1
21,9162,1
21,9546,1
21,9939,1
21,10309,1
21,10734,1
21,10771,1
21,11379,1
21,11764,1
21,11891,1
21,12297,1
21,12927,1
21,13046,1
21,13057,1
21,13275,1
21,13481,1
21,13985,1
21,14380,1
21,14446,1.0023346366310446
21,14912,1
21,14918,1
21,17367,1
21,18229,1
21,19381,1
21,19451,1
21,19807,1
21,19835,1
22,2,1
23,8,1.0455596130129514
23,18,1.2355536086092058
23,28,1
23,29,1.1157903346204376
23,35,1.2273586195073733
23,41,1
23,59,1
23,73,1.1186681637875284
23,196,1
23,215,1
23,231,1
23,241,1
23,328,1
23,365,1.038057001280484
23,630,1
23,835,1
23,920,1
23,944,1
23,975,1
23,995,1
23,1034,1
23,1195,1
23,1372,1
23,1451,1
23,1776,1
23,1792,1
23,1911,1
23,2016,1
23,2069,1
23,2274,1
23,2290,1
23,2616,1
23,2943,1
23,3084,1
23,3476,1
23,3565,1
23,3642,1
23,3665,1
23,3806,1
23,3920,1
23,4410,1
23,4434,1
23,4603,1
23,5920,1
23,6070,1
23,7226,1
23,7279,1
23,7347,1
23,8416,1
23,8456,1
23,8802,1
23,9149,1
23,9441,1
23,9599,1
23,9866,1
23,10054,1
23,10223,1
23,11399,1
23,11493,1
23,11679,1
23,12360,1
23,12361,1
23,12373,1
23,12601,1
23,12620,1
23,13117,1
23,13268,1
23,13943,1
23,14747,1
23,14866,1
23,14897,1
23,15021,1
23,15032,1
23,15033,1
23,15250,1
23,16086,1
23,16326,1
23,16383,1
23,16390,1
23,16574,1
23,16977,1
23,17923,1
23,18107,1
23,18321,1
23,18773,1
23,18802,1
23,18953,1
23,19520,1
23,19785,1
23,19789,1
24,3,1
25,3,1
26,7,1.2321620875151977
26,5,1.2654659608183727
26,10,1
26,11,2.717098190880244
26,53,1.1084968818313292
26,73,1.6742353647402837
26,74,1.0523487281055162
26,100,1.0589141244180276
26,124,1.362919574616079
26,160,1
26,225,1
26,294,1.0670709423890075
26,379,1
26,447,1
26,469,1
26,602,1
26,859,1
26,920,1
26,1253,1
26,1255,1
26,1841,1.046754529762521
26,1999,1
26,2021,1
26,2073,1
26,2633,1
26,3632,1
26,3813,1.0424036816560986
26,3908,1
26,4239,1
26,4573,1
26,4822,1
26,4964,1
26,5738,1
26,6294,1
26,6728,1
26,7985,1
26,10077,1
26,10715,1
26,10988,1
26,12251,1
26,12780,1
26,14793,1
26,16322,1
26,16342,1
26,17166,1
26,18304,1
26,19160,1
27,3,1
27,19,1
27,171,1
28,26,1.0375944412769273
28,4,1.2969294450965945
28,5,1.0368606369805888
28,18,1.9054482570572802
28,11,1.6745551249459434
28,21,1.0740135173484164
28,12,1.6560889615052083
28,46,1.343900273709874
28,86,1
28,93,1
28,498,1
28,521,1
28,522,1
28,1013,1
28,2095,1
28,2206,1
28,2209,1
28,2212,1
28,2596,1
28,3760,1
28,4265,1
28,5789,1
28,6212,1
28,8545,1
28,11054,1
28,13750,1
29,3,1.3280118659405356
29,8,1.050061428269553
29,12,4.499475721965031
29,11,4.020486278834927
29,59,1.0635137691475531
29,63,2.007114663933522
29,394,1
29,454,1.033280913963897
29,537,1
29,1501,1
29,5184,1
29,6340,1
29,6964,1
29,13814,1
29,19489,1
30,26,1.0403670391256008
30,2,1
30,1,1
30,6,1.1327896200760252
30,100,1.032318938689857
30,124,1.0243636714597357
30,193,1
30,286,1
30,323,1
30,347,1
31,29,1
32,28,1.0271891673397393
32,9,1.0294818929552105
32,3,1.067510426144297
32,19,1
32,18,2.387919870101728
32,34,1.0760864087343667
32,84,1
32,1217,1
32,2016,1
32,2501,1
32,2674,1
32,2983,1
32,4373,1
32,7555,1
32,9529,1
32,14291,1
33,11,1.6292473499510107
33,29,1.1204575571691657
33,63,1.1849526214746136
33,117,1.04998752368513
33,195,1.0638927650618066
33,806,1
33,1007,1
33,1562,1
33,1788,1
33,17018,1
34,9,1.0745827084945958
34,6,1.1514444227767728
34,3,1.26138108606918
34,18,8.478476461381941
34,2,1.1556485744400824
34,60,1.0576097238261488
34,125,1.194297122367847
34,161,1.1860062098836373
34,179,1.3051052618957486
34,189,1.1011752590985662
34,275,1.0228915604715165
34,319,1.0149510496147442
34,336,1
34,361,1
34,592,1.043665479151577
34,644,1
34,689,1.019113862390391
34,694,1.047661344054434
34,764,1.0149097048188507
34,875,1
34,1091,1.0135615422361044
34,1295,1
34,1323,1.0267661555285927
34,1631,1
34,1740,1.030671388548996
34,1820,1
34,2011,1.0360591945977964
34,2279,1
34,2523,1
34,2880,1
34,2972,1
34,3090,1.0375179821660474
34,3117,1
34,3484,1
34,3939,1
34,4128,1
34,4137,1
34,4368,1
34,5466,1
34,5816,1.012424977240939
34,5858,1
34,5904,1.0273647021011634
34,6510,1
34,7343,1
34,8178,1
34,8755,1
34,8828,1
34,9972,1
34,10240,1.0099673664098296
34,10463,1
34,11195,1.0119061362686264
34,11231,1
34,11359,1
34,11586,1.0158962609862678
34,11679,1
34,11756,1
34,11946,1
34,12131,1
34,12327,1.0149510496147442
34,13434,1
34,13773,1
34,14710,1
34,14748,1
34,14903,1
34,15100,1
34,15307,1
34,15361,1
34,15833,1
34,16334,1
34,16358,1
34,16473,1
34,16544,1
34,16596,1
34,17129,1
34,17197,1
34,17504,1
34,17836,1
34,18691,1
34,18695,1
34,18701,1
34,18715,1
34,19199,1
34,19908,1
35,18,33.49966716630486
35,7,1.739013158800754
35,12,16.39896447864254
35,183,1.5275930503239736
35,260,1.0500662518836208
35,455,1.1616837945681329
35,649,1
35,763,1
35,819,1
35,910,1
35,952,1.2125386148995518
35,1190,1.0239324697340195
35,1225,1
35,1290,1.0633535106602139
35,1363,1.1451492642444445
35,1434,1
35,1510,1.1749923075941333
35,1536,1
35,1554,1.0850224658378569
35,1581,1
35,1722,1.0239324697340195
35,1749,1.0381082908795127
35,1791,1.0575809776527698
35,2103,1.0398095562919536
35,2219,1.0216322163964684
35,2388,1.048040206987669
35,2586,1.0358987046010295
35,2837,1
35,3075,1
35,3089,1.024929655972937
35,3116,1.0573220606172746
35,3158,1.1918141481538733
35,3211,1
35,3248,1.031953351907695
35,3302,1
35,3454,1.0413109121453148
35,3504,1.0299155871675245
35,3545,1
35,3677,1
35,3700,1.0367164118604923
35,3756,1
35,3857,1
35,4145,1
35,4154,1
35,4376,1
35,4446,1
35,4498,1.1589748564210838
35,4598,1.0256419318578782
35,4622,1
35,4685,1
35,4696,1
35,4837,1
35,4899,1
35,5015,1.0534036725644895
35,5081,1
35,5204,1.0239324697340195
35,5320,1
35,5560,1.0239324697340195
35,5591,1
35,5631,1
35,5672,1.0758759542646132
35,5808,1
35,5874,1
35,6035,1
35,6070,1.0568414944946993
35,6278,1
35,6420,1
35,6467,1
35,6507,1.0299155871675245
35,6546,1.0448733807512869
35,6639,1.1006285803470193
35,6734,1
35,6762,1.064422721762229
35,6817,1
35,7108,1
35,7349,1
35,7571,1
35,7671,1
35,7789,1.0199234150544954
35,7855,1.025583451198849
35,7904,1
35,7970,1
35,8081,1.0358509442591486
35,8171,1.0228603558324925
35,8200,1
35,8683,1
35,8899,1.029558334721279
35,9014,1
35,9344,1
35,9557,1
35,9563,1.0657503526235812
35,9644,1.0320205693339144
35,9773,1
35,9961,1
35,10025,1.0453862050936855
35,10175,1.0259100021463086
35,10419,1
35,10503,1
35,10562,1
35,10678,1
35,10830,1
35,10874,1
35,11389,1
35,11683,1
35,11990,1
35,12007,1
35,12010,1
35,12248,1
35,12309,1
35,12315,1
35,12392,1
35,12532,1.059825490270261
35,12755,1
35,12795,1
35,13197,1
35,13568,1
35,13643,1
35,13685,1
35,13785,1
35,13818,1
35,13924,1.0224366903756434
35,13927,1
35,14251,1
35,14374,1
35,14379,1
35,14404,1.0239324697340195
35,14562,1
35,14566,1.0224366903756434
35,15021,1
35,15246,1.0271959883341133
35,15340,1
35,15523,1
35,15643,1
35,15647,1
35,15711,1.0299155871675245
35,15770,1
35,15881,1
35,16007,1
35,16103,1
35,16300,1
35,16311,1
35,16426,1
35,16429,1
35,16575,1
35,16584,1
35,16595,1
35,16620,1
35,16805,1
35,16863,1
35,16958,1
35,16960,1
35,17059,1
35,17112,1
35,17162,1
35,17210,1
35,17270,1
35,17493,1
35,17601,1
35,17919,1
35,17931,1
35,17978,1
35,18106,1
35,18214,1
35,18350,1
35,18382,1
35,18400,1
35,18418,1
35,18460,1
35,18461,1
35,18789,1
35,18920,1
35,19379,1
35,19754,1
35,19849,1
35,19854,1
36,3,1
36,411,1
37,21,1
37,5,1
38,12,1.5554953080961318
38,35,1.507699696446521
38,34,1.057861520425941
38,61,1
38,75,1
38,107,1.0458524826134925
38,176,1
38,215,1.0450015495114138
38,306,1
38,508,1
38,568,1
38,572,1
38,700,1
38,969,1
38,1692,1
38,1783,1
38,2544,1
38,2760,1
38,5272,1
38,6686,1
38,8217,1
38,9474,1
38,16086,1
38,17099,1
38,17340,1
39,6,1.1636477861950587
39,1,1
39,4,1.1753932648601446
39,71,1.1144134322847972
39,94,1.027245821961917
39,102,1.0411922836273564
39,146,1.0530484889959455
39,248,1.1230812183472676
39,335,1.0348633910041651
39,390,1.049982021956515
39,477,1
39,879,1
39,1149,1
39,2456,1
39,5377,1
39,10362,1
40,35,1
40,4,1
40,46,1
40,131,1
40,1641,1
40,1828,1
40,4244,1
41,12,1.3290074823978626
41,29,1.0158480941629224
41,78,1.101998319264518
41,162,1
41,771,1.0170983279247696
41,929,1.0085536173069845
41,1975,1
41,2250,1
41,2799,1
41,9866,1
41,19491,1
42,4,1
42,7,1.0728872070653033
42,680,1
43,1,1
43,9,1
43,5762,1
44,11,1
45,6,1
45,29,1
45,53,1
45,4331,1
45,4994,1
46,21,1.2829345907626477
46,39,1.7410253527064838
46,12,10.092934737253723
46,33,1.121113207248569
46,4,1.3357913465062088
46,55,1.238767104471779
46,75,1.024060998491234
46,90,3.038179032857138
46,98,1.276616656081429
46,118,1.3517057027216075
46,147,1
46,216,1.1179092562026638
46,449,1.2442125058392428
46,506,1.028846931684958
46,634,1.0940652217595839
46,645,1
46,672,1
46,935,1.0253748250948902
46,1181,1.042443077201398
46,1237,1.0793553480677467
46,1246,1.0358397079870982
46,1340,1
46,1441,1.0327547315563377
46,1784,1.0827880562448349
46,1791,1.0872212076531105
46,1801,1.0505847808894417
46,2028,1.053435988700876
46,2085,1.0167661945470212
46,2354,1.0132927225210828
46,2540,1.0202982036477568
46,2554,1
46,2884,1.0206945585792406
46,3136,1
46,3643,1
46,3856,1
46,4046,1.1186998230611946
46,4086,1.0155209189344305
46,4137,1
46,4265,1.0361130680348964
46,4417,1.0103325635708496
46,4614,1.0331031370051535
46,4683,1.0330502862460436
46,4685,1
46,4911,1
46,5277,1.019401148668038
46,5323,1.0143270020933206
46,5375,1.0137963723861605
46,6169,1
46,6602,1
46,6673,1
46,7538,1
46,7568,1.0328290698734135
46,7680,1.0155209189344305
46,8056,1.0278670419978388
46,8759,1.0174991505740183
46,8812,1.00517363964481
46,10213,1.0251903261690773
46,10807,1
46,10939,1.011640689200823
46,11145,1
46,11379,1
46,11809,1.0155209189344305
46,12725,1
46,12818,1
46,13963,1
46,14402,1
46,14451,1
46,14456,1
46,14563,1
46,15093,1
46,15170,1.029514383083905
46,15524,1
46,15848,1
46,16103,1
46,16360,1
46,16403,1.0130211936769493
46,16589,1
46,16672,1
46,17508,1
46,17698,1
46,17855,1.0155209189344305
46,18335,1
46,18989,1
46,19297,1
46,19703,1
47,35,1
47,180,1
48,4,1
49,12,1
49,4590,1
50,7,1
50,19,1
51,34,1
52,35,1
52,151,1
53,4,1.1311380159558035
53,30,1
53,34,1.4732344806001647
53,35,1.9249196863221643
53,6,1.0724698843507798
53,12,2.537421230284332
53,7,1.0704918287881124
53,80,1.0632203719913969
53,165,1.0628325878747464
53,172,1.0614782299192795
53,189,1.0633735218529283
53,225,1.0117181954230683
53,228,1
53,265,1.0724594640268543
53,275,1.012979181839891
53,301,1
53,433,1.10317446803409
53,449,1.023789915230944
53,455,1.0326527102291425
53,461,1
53,516,1
53,568,1
53,621,1.0143265877287366
53,1099,1.0144101828107401
53,1137,1
53,1154,1
53,1236,1
53,1406,1
53,1475,1
53,1529,1
53,1598,1
53,1651,1
53,1727,1
53,1838,1
53,1931,1.0340303597837555
53,2128,1
53,2224,1
53,2289,1
53,2661,1
53,2713,1
53,2737,1
53,2937,1
53,3145,1
53,3216,1
53,3494,1
53,3571,1
53,3662,1.0149668506032492
53,3908,1
53,4145,1
53,4195,1
53,5904,1
53,5937,1
53,5943,1
53,6510,1
53,7060,1.0099595551628775
53,7295,1
53,7303,1
53,7586,1
53,7715,1
53,7979,1.0146463003191175
53,8122,1
53,8138,1
53,8758,1
53,8836,1
53,8946,1
53,8999,1
53,10921,1
53,11259,1
53,11790,1
53,12763,1
53,12764,1
53,12872,1
53,13281,1
53,13458,1
53,13728,1
53,14250,1
53,14734,1
53,15337,1
53,15556,1
53,15602,1
53,15712,1
53,15795,1
53,16012,1
53,16128,1
53,16588,1
53,16907,1
53,17180,1
53,17446,1
53,17454,1
53,17533,1
53,17667,1
53,17907,1
53,18449,1
53,18935,1
53,19977,1
53,19984,1
54,8,1
55,7,1.2273210863082757
55,34,1.3887260682598128
55,11,2.6167402470128325
55,12,2.289068129056843
55,1,1.1541112636499344
55,126,1
55,424,1
55,550,1
55,1097,1
55,2294,1
55,2408,1
55,2508,1
55,2852,1
55,3195,1
55,3445,1
55,4048,1
55,4144,1
55,4263,1
55,4295,1
55,4928,1
55,6674,1
55,7488,1
55,7500,1
55,8159,1
55,11372,1
55,12244,1
55,12337,1
55,16438,1
55,16586,1
55,17756,1
55,19237,1
56,1,1
56,7,1.012994772654755
56,84,1
56,223,1
56,299,1
57,18,1
57,6,1
57,26,1
57,136,1
57,255,1
57,2229,1
57,2954,1
57,4754,1
57,5495,1
57,7317,1
57,8627,1
57,9631,1
57,14279,1
57,15107,1
57,19341,1
58,21,1
58,34,1
58,0,1
59,35,1.0049701948906675
59,12,1.0054480561510901
59,7,1
59,259,1.0008875490850957
59,537,1.0006923695118262
59,579,1
59,598,1
59,7429,1
