nid,Is,Os,S,V,D
7897,4,4,8,0.021919423532807097,"[1, 1, 1, 0, 0, 1]"
7898,0,2,2,0.09722947277272964,"[1, 0, 1, 1, 1, 1]"
7899,4,5,9,0.0833585951343942,"[0, 1, 1, 0, 0, 0]"
7900,2,4,6,0.0753840592941934,"[0, 1, 1, 1, 0, 0]"
7901,7,8.057129912803832,15.057129912803832,0.033468470021032065,"[1, 0, 0, 0, 0, 0]"
7902,6,7,13,0.03904377256295913,"[1, 1, 1, 0, 1, 1]"
7903,4,6.009866599394929,10.009866599394929,0.010685168886462676,"[1, 0, 0, 0, 1, 0]"
7904,0,3,3,0.03918986877523303,"[0, 1, 1, 0, 1, 0]"
7905,1,2,3,0.03256705533166343,"[0, 1, 0, 1, 0, 1]"
7906,0,1,1,0.09063592148847072,"[1, 0, 0, 0, 1, 0]"
7907,1,2,3,0.0706916859073638,"[1, 0, 1, 0, 1, 1]"
7908,6,6.176264051921514,12.176264051921514,0.09566094987383406,"[0, 1, 1, 0, 1, 0]"
7909,1,5,6,0.0916654538200335,"[0, 1, 0, 0, 1, 1]"
7910,0,1,1,0.0016816605750987479,"[1, 0, 1, 1, 1, 1]"
7911,6,6,12,0.06539659503003553,"[0, 1, 0, 0, 1, 0]"
7912,0,1,1,0.0966606031608232,"[1, 0, 0, 0, 0, 0]"
7913,0,3,3,0.08758916103760034,"[1, 0, 1, 0, 1, 1]"
7914,0,2,2,0.002042235257075392,"[0, 1, 0, 0, 1, 1]"
7915,2,3,5,0.07274250313419056,"[1, 0, 1, 0, 0, 1]"
7916,0,3,3,0.03520405713363042,"[0, 0, 0, 1, 1, 1]"
7917,2,4,6,0.02064825368611692,"[1, 0, 1, 0, 0, 0]"
7918,1,3,4,0.008789119719438881,"[0, 1, 0, 0, 1, 1]"
7919,2,3,5,0.08198167078977908,"[0, 0, 1, 1, 1, 1]"
7920,1,3,4,0.09657689171445466,"[1, 1, 1, 0, 1, 0]"
7921,2,3,5,0.042124465054798416,"[0, 1, 0, 1, 1, 0]"
7922,5,7,12,0.04312997819715861,"[1, 0, 0, 0, 1, 0]"
7923,0,2,2,0.039754073232309284,"[1, 0, 0, 0, 0, 1]"
7924,1,3,4,0.017900026218653192,"[0, 0, 0, 0, 0, 0]"
7925,3,4.018072467255675,7.018072467255675,0.019561250950167502,"[0, 1, 1, 1, 1, 0]"
7926,2,4,6,0.049759492997295124,"[0, 1, 1, 1, 0, 1]"
7927,5,6.010793357120334,11.010793357120335,0.011699167421361262,"[0, 1, 0, 1, 1, 1]"
7928,1,2,3,0.07411980394352985,"[0, 0, 0, 0, 0, 0]"
7929,3,5,8,0.03004230250778775,"[1, 0, 1, 1, 1, 1]"
7930,0,2,2,0.029278767135485967,"[1, 1, 0, 1, 1, 0]"
7931,1,2,3,0.07229804628023201,"[0, 1, 1, 0, 1, 1]"
7932,0,1,1,0.051196685015071075,"[1, 1, 1, 1, 0, 0]"
7933,2,5,7,0.072792385491174,"[1, 0, 1, 0, 1, 0]"
7934,0,1,1,0.06656220285088693,"[0, 0, 1, 1, 1, 1]"
7935,0,1,1,0.044820100072956504,"[1, 0, 1, 0, 0, 0]"
7936,3,4.174625806025762,7.174625806025762,0.0910718800448655,"[1, 1, 1, 1, 0, 1]"
7937,3,6,9,0.08966130844881554,"[0, 1, 0, 1, 0, 1]"
7938,3,7.080433993755172,10.080433993755172,0.040360265242280674,"[1, 1, 1, 0, 0, 1]"
7939,0,1,1,0.030092693003458154,"[0, 1, 1, 1, 1, 0]"
7940,0,1,1,0.0847607679212071,"[1, 1, 0, 0, 1, 1]"
7941,1,3,4,0.09368293418008594,"[1, 0, 0, 1, 1, 0]"
7942,0,1,1,0.019342380485082522,"[0, 0, 0, 0, 1, 0]"
7943,4,4.078376322130435,8.078376322130435,0.041625144927664476,"[1, 1, 0, 1, 1, 0]"
7944,0,1,1,0.08653606675915765,"[1, 0, 1, 0, 0, 1]"
7945,3,4,7,0.06425436029502335,"[1, 0, 0, 1, 1, 1]"
7946,0,2,2,0.02497301433491797,"[0, 1, 1, 1, 1, 0]"
7947,0,1,1,0.03238870547214617,"[0, 1, 1, 0, 1, 0]"
