from,to,w
123,122,2.160199576846348
123,124,1.408058116955114
123,2039,1
124,123,1.4129842259195364
124,125,1.2821622305075464
125,124,1.1070466893804602
125,126,1.1049069920655135
125,476,1
126,125,1.3792086197015032
126,127,1.4921233677350556
127,126,1.0645644271547328
127,128,1
128,127,1
128,129,1
129,128,1
129,130,1.4787753512760522
129,345,1
129,477,1.7593026038594743
129,2392,1
130,129,1.4916616107569936
130,131,1.4504471070625609
130,483,1
131,130,1.1125606964447925
131,132,1.1161314747884998
131,530,1.14232050090063
132,131,1.4157196871702937
132,133,1.7168101421233661
133,132,2.275548756003557
133,134,1.4831869494624266
133,349,1
134,133,1.1095727820712484
134,135,1
134,333,1.1990180769506371
134,381,1
134,705,1
135,134,1
135,136,3.908449773372169
136,135,1.4805897395280896
136,137,1.071560669226755
137,136,1.232678510423872
137,138,1
137,257,1
138,137,1
138,139,1
139,138,1
139,140,1.0338723105886385
139,264,1.0481900568152742
140,139,1.0399264138363442
140,141,1
140,289,1.0968291913170969
140,644,1
140,2519,1
141,140,1
141,142,1.193608051520895
141,311,1
142,141,1.30826974725254
142,143,1
143,142,1
143,144,1.4008593205225037
144,143,1.3547083588375337
144,145,1
145,144,1
145,146,1
145,210,1.1656195175388262
146,145,1
146,147,1.1026626120382255
147,146,1.4350212230157564
147,148,1.585725748592086
147,205,1
147,247,1
148,147,1.3085407957828037
148,149,1.3460269413207633
148,267,1
149,148,1.5833573725422416
149,150,3.875362167517978
149,247,1
149,609,1
150,149,1.9092224221003031
150,151,1.2061284731454902
150,814,1
150,4609,1
151,150,1.0534077602201006
151,152,1.0910882654481189
151,268,1.0448700980270407
151,300,1.0317672116225294
151,744,1.046890867478305
151,1543,1
152,151,1.125679528593527
152,153,1.15192263539278
152,1906,1
153,152,1.494283913358243
153,154,1
153,244,1
153,268,1.875891947091157
153,722,1
154,153,1
154,155,1.5439694207264938
155,154,1.3375570605196372
155,156,1.3150532564849948
156,155,1.197019469555628
156,157,1
157,156,1
157,158,1
158,157,1
158,159,1
158,207,1
158,479,1
159,158,1
159,160,1
159,204,1.7698902345584573
159,207,1
159,400,1
159,434,1
159,479,1
159,485,1
159,597,1
159,1569,1
159,2042,1
160,159,1
160,161,1.6923705860524796
160,214,1
161,160,1.0194784583805563
161,162,1.0069366813026115
162,161,1.2269667030161924
162,163,1
162,687,1
163,162,1
163,164,1.3225536723704836
164,163,1.1691485675392894
164,165,1
165,164,1
165,166,1
166,165,1
166,167,1
167,166,1
167,168,1.4823183867359333
168,167,1.5194233289072965
168,169,2.5320035290676017
168,734,1.3858688265806356
169,168,2.7488039558656743
169,170,1
169,415,1
170,169,1
170,171,1.413435339821431
170,324,1
171,170,1.0790730514081994
171,172,1
172,171,1
172,173,1
172,324,1.0063891019415632
173,172,1
173,174,1
173,240,1
173,572,1
174,173,1
174,175,1
174,539,1.059152571796192
175,174,1
175,176,1.3255804779332785
176,175,1.4463195589696682
176,177,1
177,176,1
177,178,1.1651226546770717
178,177,1.6961167306360534
178,179,1.6961167306360534
179,178,1.0777766266620405
179,180,1
180,179,1
180,181,1.272050863536035
181,180,1.204082325528188
181,182,1.1943641195506551
182,181,1.0716102443290954
182,183,1
183,182,1
183,184,1
184,183,1
184,185,1
185,184,1
185,186,1.3930877584410273
186,185,1.0317955776072703
186,187,1
187,186,1
187,188,1
187,713,1
188,187,1
188,189,1
188,211,1
189,188,1
189,190,6.658879387838276
190,189,3.232821735464569
190,191,1.3068960794652285
190,320,1.201407659080402
190,524,1.1021143637538002
190,924,1
191,190,2.3171751944429673
191,192,2.1542743110958806
191,203,1.459779114858129
191,215,1
191,225,3.460681155838688
191,317,1
191,328,1.3100021260080985
191,813,1
191,1010,1
191,2079,1
191,2184,1
191,2762,1
192,191,1.5179647614745118
192,193,1.6906996567208488
192,211,1
192,217,1.225223112630415
192,242,2.164551070490875
192,3594,1
192,3903,1
193,192,1.947988450476772
193,194,4.39860818449245
193,418,1.317586710124472
193,530,1.603608354090719
193,895,1
193,2224,1
193,2573,1
193,2762,1
193,3732,1
194,193,2.3789968972405293
194,195,1
194,816,1
195,194,1
195,196,1
195,203,1
195,204,1.2668887392957804
195,314,1
195,948,1
195,1711,1
195,3479,1
196,195,1
196,197,1.004172784248897
197,196,1.5519578794259017
197,198,1.5519578794259017
197,626,1
197,2193,1
197,3739,1
198,197,1.2354790196683516
198,199,1
199,198,1
199,314,1
200,101,1
201,109,1.2285569109080083
201,66,1
201,65,1
201,274,1.137134146544805
201,672,1
201,801,1
202,67,1.7695519110519389
202,1,1.9702403120171432
202,68,1.5524635229951025
202,25,1.4466446143735059
202,228,1.0607409749799914
202,238,5.552885329751315
202,265,1.0592224506054917
202,335,1
202,357,1.1437805452992713
202,487,1.1297341855088574
202,503,1.3022872945690902
202,664,1.0658027228949907
202,1143,1
202,1253,1
202,1685,1.0699844122129614
202,2157,1
202,2217,1
202,3325,1
202,3539,1
203,194,2.299084095463205
203,193,2.217194888987453
203,192,1.5367570268805766
203,215,1
203,217,1.2765218866614365
203,218,1.3204468517044419
203,237,1.4864692646259736
203,266,1.285476197702896
203,314,2.851211433655713
203,343,1.187249735423257
203,345,2.5585832061128038
203,355,2.357835484218882
203,376,1.5322034200339587
203,402,1
203,479,1
203,643,1
203,748,1.176194246271862
203,769,1
203,906,1
203,910,1.2516882135425462
203,932,1
203,1085,1
203,1128,1
203,1140,1
203,1160,1
203,1254,1.9326146525756274
203,1336,1
203,1382,1
203,1410,1
203,1457,1
203,1482,1
203,1511,1
203,1685,1
203,1744,1
203,1956,1
203,2200,1
203,2249,1
203,2352,1
203,2424,1
203,2566,1
203,2569,1
203,2723,1
203,2796,1
203,2909,1
203,2954,1
203,2988,1
203,3019,1
203,3277,1
203,3320,1
203,3355,1
203,3594,1
203,3674,1
203,3819,1
203,3995,1
203,4544,1
203,4593,1
