from,to,w
19,18,1.9661208523102438
19,20,1
20,19,1
20,21,1
20,453,1
21,20,1
21,22,1
22,21,1
22,23,1
23,22,1
23,24,1
24,23,1
24,25,1
25,24,1
25,26,1
26,25,1
26,27,1
26,443,1
27,26,1
27,28,1.1967835580101542
28,27,1.3780405429486908
28,29,1
29,28,1
29,30,1
30,29,1
30,31,1
31,30,1
31,32,1
31,4346,1
32,31,1
32,33,1
33,32,1
33,34,1
34,33,1
34,35,1
35,34,1
35,36,1.6051487015429287
36,35,1.2738817560662947
36,37,1.2738817560662947
37,36,1.5567256444204187
37,38,1.4676495413131518
37,977,1.29917996782617
38,37,1.4639096913371854
38,39,1
39,38,1
39,40,1.9613572596909348
40,39,1.163477446289385
40,41,1
40,413,1
40,446,1
40,954,1.0670925143462566
40,1081,1
40,1131,1
40,1535,1
40,3547,1
41,40,1
41,42,1.4879205809184062
42,41,2.1025770443265523
42,43,3.9920451166440807
42,4418,1
43,42,3.5321958265308275
43,44,1.2825088385887167
43,504,1
43,2186,1
44,43,1.2022613806151277
44,45,1
44,366,1
45,44,1
45,46,1.2462191334827353
46,45,1.4639602743095006
46,47,1
46,2211,1
47,46,1
47,48,1
48,47,1
48,49,1
48,316,1
48,327,3.271780603359359
49,48,1
49,50,1.3827818185310052
49,316,1
49,374,1
49,4183,1
50,49,1.029251885593892
50,51,1.1130392718211115
50,563,1
51,50,1.1155488290909998
51,52,1.0524013676543282
51,1171,1
51,2420,1
52,51,1.5911678267501432
52,53,2.2733989067246854
52,460,1
53,52,1.166594057960246
53,54,1.0762888055694657
54,53,1.2789838103914282
54,55,1
54,316,1
55,54,1
55,56,1
56,55,1
56,57,1
57,56,1
57,58,1
57,418,1
57,697,1
58,57,1
58,59,6.452927975856445
58,720,1
58,779,1
58,1003,1.3544897320561688
58,1072,1
58,1137,2.3454108594915404
58,1624,1
58,1946,1.3899387052617858
58,2465,1
58,3555,1
58,4213,1
59,58,3.62628419009264
59,60,1
59,779,1
59,1305,1
60,59,1
60,61,1.447216959046262
60,704,1
61,60,1.078358376855403
61,62,1.1037980520348283
62,61,1.0866192758966453
62,63,1.3660783893792268
63,62,1.3370348020439213
63,64,1.1305395499792628
63,3908,1
64,63,1.0675961104228073
64,65,1.0264678725972824
64,491,1
65,64,1.4403924742883134
65,66,1.5130303171966228
66,65,1.28257908569088
66,67,1
67,66,1
67,68,1
68,67,1
68,69,1
68,610,2.234756604670742
69,68,1
69,70,1
70,69,1
70,71,1.1014511744927524
71,70,1.1749986677355055
71,72,1.3281312634104134
71,1506,1
72,71,1.9911032726779918
72,73,3.015619552795111
72,518,1
72,845,1.1617786004226418
73,72,3.841493565700911
73,74,6.066333787332692
73,465,4.679816686812425
73,497,1.4589095103307324
73,675,1.2765748809026838
73,733,1
73,804,1
73,966,1.3171013613052924
73,1350,1
73,1861,1
73,2160,1
73,2526,1
73,2591,1
73,2629,1
73,3119,1
73,3770,1
73,3946,1
74,73,4.000405572372298
74,75,1
74,1974,1
74,3170,1
75,74,1
75,76,1
76,75,1
76,77,1.2764647729604284
77,76,1.1407728887595545
77,78,1.1206624760796182
78,77,1.6044642634953001
78,79,1
79,78,1
79,80,1
80,79,1
80,81,1
80,354,1
81,80,1
81,82,2.491805843644719
81,354,4.0041407355637295
81,530,1
81,761,1
81,1351,1.353166797565243
81,1391,1
81,1462,1
81,1651,1
81,1876,1
81,3779,1
81,3887,1
82,81,2.0314512025207003
82,83,1.554936650272908
82,656,1
82,1317,1
82,1561,1
82,1887,1
82,2039,1
83,82,1.4791117226183217
83,84,1
83,354,1.7491012531312533
83,591,1
83,2660,1
84,83,1
84,85,1.4419698665067657
84,378,1
84,959,1
84,2481,1.2946465776711773
84,2936,1
84,3096,1
85,84,1.4448140406245664
85,86,1.4448140406245664
86,85,1.0268042920378797
86,87,1.0275059482442441
87,86,1.8208541962380347
87,88,1
88,87,1
88,89,1
88,839,1
88,4784,1
89,88,1
89,90,1
89,456,1
89,2660,1
90,89,1
90,91,1.0648907494184237
91,90,1.4372853003451795
91,92,1.4316535760431839
91,785,1
92,91,1.067107667177547
92,93,1.3628433699873606
93,92,1.6554769997430299
93,94,2.42152388981649
93,932,1
94,93,3.1443421107412792
94,95,1.4554044402931203
94,1701,1
94,3069,1
95,94,1.4910164774442454
95,96,1.1739501536800783
96,95,1.0564000449744133
96,97,1
96,469,1.0844956194942998
97,96,1
97,98,1.2344547267017094
97,406,1.2927727322289189
97,501,1
97,1913,1
98,97,1.3195786001129437
98,99,1.365070870038263
99,98,1.1791875746944214
99,100,1.1664065026686101
99,469,1
100,99,1.04211819859802
100,101,1
101,100,1
101,102,1
101,335,1
102,101,1
102,103,1
103,102,1
103,104,2.4040485663908417
103,2589,1
104,103,1.3028803590752664
104,105,1.0774063684112483
104,2889,1
105,104,1.0339409517583211
105,106,1.0362855082406488
105,307,1.0635378364922279
105,870,1
105,1303,1
105,3312,1
106,105,1.196900603542412
106,107,1.4937172733913522
106,1006,1.1643703023459975
106,4661,1
107,106,2.137499604772847
107,108,1.525546282658068
107,1495,1
108,107,1.3987836544144658
108,109,1
109,108,1
109,110,1.4001415385013778
110,109,1.6506800309740568
110,111,1.5975632937516848
111,110,1.5207778202348992
111,112,1
112,111,1
112,113,1
112,330,1
113,112,1
113,114,1
113,680,1.0634921549363276
113,1178,1
113,1230,1
114,113,1
114,115,1.8476965230916658
115,114,3.152381213251818
115,116,2.347925943865698
115,1178,1.777106192811048
116,115,1.4473746981304447
116,117,1.3444891091609827
116,1132,1
117,116,2.152630731723551
117,118,3.4009117018348496
117,370,1
117,2136,1
118,117,2.0514900952440427
118,119,1.4177295011504931
118,594,1.681854212592992
118,3656,1
119,118,1.1549968910408108
119,120,1.3136165314395662
120,119,1.453590240181163
120,121,1
120,339,1
121,120,1
121,122,1
122,121,1
122,123,1
123,122,1
123,124,1
124,123,1
124,125,1
125,124,1
125,126,1.0876308417646212
126,125,2.671326615666007
126,127,1
127,126,1
127,128,1.1434425802433401
127,334,1
128,127,1.3454551501031087
128,129,1.3873294993541758
129,128,1.2591244869006362
129,130,1.300996563662781
130,129,1.1030112391818836
130,131,1.2385314395228644
130,639,1.0735794565584884
130,1590,1
130,4314,1
130,4401,1
131,130,3.11575816210705
131,132,1
131,347,1
131,475,1
131,2355,1
132,131,1
132,133,1
133,132,1
133,134,1.6298953710228399
134,133,1.0770400829116338
134,135,1.0693360746204705
135,134,1.1709260837748414
135,136,1
136,135,1
136,137,1
137,136,1
137,138,1
137,332,2.351430615386432
138,137,1
138,139,1.0129126413380192
139,138,1.377699976292523
139,140,1.3555243919528006
139,703,1
140,139,1.6579911688659201
140,141,1.3567271612519096
140,344,1
141,140,1.6703855936916479
141,142,2.326085124952626
141,1138,1
142,141,1.5966071930517873
142,143,1.5069479810940063
142,936,1.2352723287499878
142,1756,1
142,1872,1
143,142,1.965990102410324
143,144,1.491429238877544
143,310,1
143,387,1
143,1168,1
143,1477,1
144,143,1.4348247813001749
144,145,2.003379238985678
145,144,1.5282648196506878
145,146,1
146,145,1
146,147,1
147,146,1
147,148,1
148,147,1
148,149,1.6612020610731368
149,148,1.275973975493606
149,150,1.9795730293456417
150,149,2.8971359981597633
150,151,1
151,150,1
151,152,1
151,1449,1
152,151,1
152,153,1
153,152,1
153,154,1
153,825,1
154,153,1
154,155,1.7386341631261
155,154,1.1267426852818505
155,156,1.0684833582257665
156,155,1.5515625919097733
156,157,1
157,156,1
157,158,1
158,157,1
158,159,1.1716474577593776
158,2656,1
159,158,1.0352518988167358
159,160,1.0518576380479538
159,423,1
159,496,1
159,594,1
159,1246,1
160,159,1.1070782710693983
160,161,2.24435481129571
160,325,1.2850406282986588
160,3977,1
160,4257,1
161,160,2.203584199364875
161,162,1.6197804026403906
161,1633,1
161,2686,1
161,3066,1
162,161,2.025738379242717
162,163,1
163,162,1
163,164,1
163,325,1.3447862943152515
163,2444,1
164,163,1
164,165,1
164,511,2.1301345916440777
165,164,1
165,166,1.3802367581532597
165,922,1
166,165,1.0157358229578413
166,167,1.063945872025895
166,345,1.0481096049878178
167,166,1.4157586157647077
167,168,1.2603508425377228
167,2197,1
168,167,2.158678433862555
168,169,2.4721642360394642
168,3246,1
169,168,2.0942260749871484
169,170,1.279717520113896
170,169,1.216942383644747
170,171,1
170,319,1
171,170,1
171,172,1.7575377693622363
172,171,1.372628479240941
172,173,1
173,172,1
173,174,1.0946351177115996
173,406,1.0725576833720198
174,173,1.1069023930686521
174,175,1.264567678960032
174,1623,1.1069023930686521
175,174,1.596090245156512
175,176,1.2507590283545866
175,974,1.24980136111227
175,1118,1
176,175,1.2691007120430016
176,177,1
176,2091,1
177,176,1
177,178,1
178,177,1
178,179,1
179,178,1
179,180,1.609140999637519
180,179,1.4336575130208873
180,181,1
181,180,1
181,182,1.5244995668917518
181,666,1
182,181,1.4352451627921208
182,183,2.780395557641957
183,182,2.5165914390265627
183,184,1
183,653,1.2855960023064
184,183,1
184,185,1
184,427,1.395419881729977
185,184,1
185,186,1.8710005007180879
185,428,3.155407785943884
186,185,2.031358197959227
186,187,1
186,302,2.0395703399094325
187,186,1
187,188,1
188,187,1
188,189,2.3826299745521036
188,2250,1
189,188,1.3079239345813813
189,190,1
190,189,1
190,191,1
190,1190,1
191,190,1
191,192,1.2718672150066141
192,191,1.6393633300839663
192,193,1.6393633300839663
193,192,1.1028516139794722
193,194,1.092566452581525
194,193,1.2787295583016618
194,195,1
195,194,1
195,196,1
195,1290,1
195,1399,1
196,195,1
196,197,1
197,196,1
197,198,1
198,197,1
198,199,1
198,515,1
199,198,1
199,200,1
199,340,1.0473023395340852
200,199,1
200,201,1.0368971733503005
201,200,1.65907092646566
201,202,1
201,340,1
202,201,1
202,203,1.567081519292951
203,202,1.017679473409668
203,204,1
204,203,1
204,205,1.3367201502510404
205,204,1.509394466605964
205,206,2.5100458499274056
205,607,1
206,205,2.819058404105548
206,207,3.48734443892761
206,317,4.147902933565591
206,1235,1
206,2406,1.4415780431565435
207,206,2.2710834090896865
207,208,2.869456084883623
207,747,3.2309635460447295
207,751,1
207,4782,1
208,207,3.094327884616521
208,209,1
209,208,1
209,210,1
210,209,1
210,211,1.2403620564524378
211,210,1.8460379519539427
211,212,1
211,419,1
211,675,1
212,211,1
212,213,1.2484351132945397
213,212,1.3682337901469712
213,214,1.3682337901469712
214,213,1.4661967267113876
214,215,1
215,214,1
215,216,1
216,215,1
216,217,1
217,216,1
217,218,1.0113892970639373
218,217,1.0532418430006343
218,219,1
219,218,1
219,220,1
220,219,1
220,221,1
221,220,1
221,222,1
222,221,1
222,223,1
223,222,1
223,224,1.1975994812088093
224,223,1.4703106830102237
224,225,1.5142923800684303
224,329,1.5431250180307186
224,3347,1
225,224,1.1123936148340783
225,226,1.4393499709259054
226,225,1.2748051674724301
226,227,1.0920306239765871
226,352,1.267060644576252
226,376,1.013543080790246
226,989,1
226,1075,1
226,3778,1
227,226,1.256340812670111
227,228,1.239636323438866
228,227,1.1579281933944605
228,229,1
228,632,1
229,228,1
229,230,1
229,382,1.0070934024714484
229,1014,1
229,2568,1
230,229,1
230,231,2.397826615883739
230,1331,1
230,1754,1
230,3463,1
230,4099,1
231,230,2.458765999106485
231,232,1
232,231,1
232,233,1.3696737325605626
232,333,1
232,350,1
232,921,1
232,1498,1
232,2752,1
233,232,1.322295892062834
233,234,2.093867050091321
233,1531,1
234,233,2.1026074839742845
234,235,2.6997792227390454
234,350,1
234,2860,1
235,234,1.3565202705285417
235,236,1.2966234328000215
235,439,1.1093991800176948
235,3704,1
236,235,2.88997385561988
236,237,1
236,350,1.419155810497519
236,367,2.898535620886496
236,721,1
236,3918,1
236,4735,1
237,236,1
237,238,1.5323948176738347
238,237,1.4211134862891872
238,239,1
239,238,1
239,240,1.512757433413857
240,239,1.1521662967913997
240,241,1
240,1571,1
241,240,1
241,242,1.1019458418606773
241,454,1
242,241,1.4892834297347046
242,243,1
243,242,1
243,244,1
243,1485,1
244,243,1
244,245,1
245,244,1
245,246,1.4194447573648965
246,245,1.5957643087111242
246,247,1
246,954,1
247,246,1
247,248,1.1709655677524724
247,953,1.2769496111689171
248,247,1.4471219689327381
248,249,1.4409884408918718
248,1857,1
248,2238,1
249,248,1.2452387344550646
249,250,1.233560699481014
250,249,1.589469268639039
250,251,1
250,413,3.7113059021262345
250,1130,1
250,1290,1.5613993034657514
250,3796,1
251,250,1
251,252,1.470389852714883
251,373,1
251,446,1
251,1903,1
252,251,1.2797479206439988
252,253,1
252,425,1.2529623521606863
253,252,1
253,254,1
254,253,1
254,255,1
255,254,1
255,256,1
256,255,1
256,257,1.460082333958166
256,412,1
256,665,1
256,800,1
256,923,1
257,256,1.6912557993104613
257,258,1.720846270278549
258,257,1.5072353920383836
258,259,1
258,480,1.2956397876148742
258,700,1
259,258,1
259,260,1.5295830417221217
259,2894,1
259,4280,1
260,259,1.3568455106775268
260,261,1
260,1275,1
260,2438,1
260,3037,1
261,260,1
261,262,1
262,261,1
262,263,1
263,262,1
263,264,1.5597767330612662
264,263,2.2701250175395886
264,265,2.096304606205357
265,264,2.2909901353772426
265,266,1
265,1806,1
266,265,1
266,267,1.5751211196727284
266,714,1
266,1830,1
267,266,3.6471576321864094
267,268,1
267,493,1.6665649702509902
268,267,1
268,269,1
269,268,1
269,270,1
270,269,1
270,271,1
271,270,1
271,272,1
271,394,1
272,271,1
272,273,2.09947434856281
272,570,1.1839056593347816
273,272,2.607575441574971
273,274,3.0436720513757276
273,456,1
273,2207,1
274,273,3.3768761425289204
274,275,1.6899389441954158
274,1798,1
275,274,2.0792802929138126
275,276,1
276,275,1
276,277,1
277,276,1
277,278,1
278,277,1
278,279,1.6165591620887811
278,369,1
279,278,1.0551201788404838
279,280,1.045054240439487
280,279,1.24048393740047
280,281,1.059607193609829
280,653,1
281,280,1.3430448533688035
281,282,2.6008437749948965
282,281,1.3812174236856452
282,283,1
282,506,1
283,282,1
283,284,1
284,283,1
284,285,1
285,284,1
285,286,1.181940967180907
285,589,1
285,939,1
286,285,1.284608042358099
286,287,1
287,286,1
287,288,1
288,287,1
288,289,1.1654957671473216
289,288,1.4244606292742057
289,290,1.181858753423022
290,289,1.2765864834216163
290,291,1.300603089997147
291,290,1.2388448888477304
291,292,1
291,337,1.960856996855433
292,291,1
292,293,1.798872407185171
292,337,1
292,1155,1
293,292,1.3114062513449798
293,294,1
294,293,1
294,295,1
295,294,1
295,296,1
295,674,1
296,295,1
296,297,2.3586796088692394
296,436,2.773494707321801
296,479,1
296,845,1
296,2385,1
296,4594,1
297,296,1.4499758846810278
297,298,1.4277868865044192
298,297,1.0543518668886238
298,299,1
298,423,1.0215940325435104
299,298,1
300,36,1
300,3614,1
301,18,1.2398820710065424
301,104,1
301,307,1
301,383,1
301,466,1
301,710,1.113923302892257
301,1042,1
301,1654,1
301,2201,1
301,2693,1
301,2904,1
301,2964,1
301,3703,1
301,4172,1
301,4357,1
302,126,1.7899577425751272
302,187,1.5777760801649248
302,125,1.5150775702398387
302,1403,1
302,3384,1
303,74,1
303,352,1
303,377,1
303,966,1
303,1174,1
304,105,1
304,408,1
305,247,1
306,41,1
307,106,1
307,107,1.1110161204678164
307,104,1.2198631779326576
307,462,1
307,466,1.1948258763986885
307,527,1.049024911911245
307,808,1.0850958167167848
307,1603,1
307,2148,1
307,2515,1
308,11,1.0067415868174374
308,257,1
308,360,1
308,492,1
308,1396,1
308,1518,1
309,230,1
309,350,1
309,691,1
310,144,1.383275255237601
310,145,1.2727632744086046
310,68,1
310,320,3.520781189896169
310,378,1.4403488964186237
310,498,1
310,610,1.4332015354480396
310,688,1.7010815592032826
310,1191,1
310,1791,1
310,1923,1
310,2330,1
310,2548,1
310,3124,1
310,3434,1
310,4072,1
311,118,1
311,167,1
311,264,1
311,1263,1
311,1762,1
312,17,1
313,200,1
313,115,1
314,157,1
315,244,1
316,50,1.5486068080327744
316,51,1.4843726047271313
316,52,1.1720433328993924
316,53,1.2356041906233368
316,374,1.4843779510004451
316,1044,1
316,1171,1.6945491860445734
316,2326,1
316,2983,1
316,3611,1
317,208,1.3793298743032654
317,207,1.6524281421218008
317,432,1.383527207853788
317,607,1.1606441660502174
317,727,1.0488113351014132
317,747,2.0611403561989543
317,773,1.177624034361604
317,878,1.095772864459
317,1075,1
317,1119,1.272928599024632
317,1562,1.0349039833800253
317,2237,1.0203606569716814
317,2812,1.155039129666988
317,3674,1
317,3947,1
317,4442,1
318,39,1
318,193,1
319,172,1.1566978850713088
319,171,1.037382282885067
319,600,1
320,68,1
320,267,1.2325664034460886
320,266,1.9743401269682956
320,493,2.3956304190694397
320,632,1
320,688,3.166916905073901
320,1024,1
320,1944,1
320,4693,1
321,244,1
321,179,1
322,37,1
322,420,1
323,287,1
324,74,1
324,171,1
324,475,1
324,560,1
324,1708,1
325,119,2.7468721562425786
325,162,1.3416938716170663
325,120,1.7634889184403035
325,161,3.1643922220374416
325,615,1
325,742,1
325,1429,1
325,3151,1.2344286303708145
325,3236,1
326,130,1
326,273,1
326,398,1.1926942872529878
326,475,1
326,497,1
326,2113,1
327,47,1.6175933327194882
327,94,3.554053304048397
327,93,4.439792798172947
327,526,2.097880424670945
327,1356,1.0929245310733648
327,1530,3.9997839144603886
327,1588,1
327,1712,1.1772161276864355
327,1844,1
327,2524,1.1331306026340253
327,2572,1
327,2830,1
327,2951,1.2253330033798
327,2957,1.43985620605566
327,3307,1.0910067793678024
327,3399,1
327,3735,1
327,3774,1
327,4412,1
327,4498,1
328,21,1
329,226,1.3484343755519856
329,225,1.9166052490141472
329,352,2.167120194201878
329,673,1
329,726,1
329,835,1.0489491704148848
329,1159,1
329,3880,1
329,4349,1
329,4396,1
330,113,1.5252255163004627
330,139,1.313555892355325
330,140,1.2438046953999513
330,332,1
330,548,2.453878411714423
330,787,1
330,1153,1
330,1664,1
330,2077,1
330,2698,1
331,70,1
332,7,1
332,138,1.3227664285005893
332,139,1.6499133698069706
332,140,1
332,695,1
332,979,1
332,1218,1
332,1748,1
332,3740,1
332,4935,1
333,231,1.1227191302301704
333,230,1.037462296745142
333,1346,1
334,302,1.1565564624452578
334,126,1
334,205,1
334,492,1
334,1101,1
334,2063,1
334,3160,1
335,100,1
335,99,1
336,119,1
336,148,1
336,3685,1
337,290,1
337,289,1.1360479920257742
337,288,1.1273280194092727
338,63,1
338,491,1
339,325,1
339,162,1
339,1723,1
340,202,1.1413519611719418
340,203,1
340,200,1.1665329499869699
341,52,1
342,167,1
343,293,1
344,137,1
344,332,1
344,440,1
344,548,1
344,680,1
344,2838,1
345,180,1.09526958021553
345,168,1.1724528682392954
345,167,2.0403545574731203
345,511,2.3724059171475456
345,575,1
345,591,1.0523726712591686
345,600,1.066688706150871
345,641,1
345,973,1
345,1107,1
345,1919,1
345,2121,1.0626221364068107
345,2991,1
345,3498,1
345,4209,1
345,4814,1
346,70,1
347,279,1
347,132,1
347,278,1
347,358,1
347,476,1.102480508457452
348,29,1
349,205,1
349,432,1
350,230,1.454471682492704
350,333,1.8281753989515968
350,231,1.9441527737182651
350,233,1.4430396978013085
350,235,1
350,542,1
350,833,1
350,1001,1
351,36,1
351,3421,1
352,73,3.5446650855270043
352,224,1.6911572117024598
352,74,5.054177842864732
352,225,3.4331109014466796
352,72,3.694467323776565
352,868,1.5772618390380015
352,956,1
352,1222,1
352,1402,1
352,1411,1
352,1874,1
352,1974,1
352,2035,1
352,2559,1.3387336802066292
352,2677,1
352,2865,1
352,3170,1
352,3408,1
352,4148,1
352,4328,1
352,4581,1
352,4732,1
352,4997,1
353,50,1
354,85,2.093207717233816
354,84,1.2379913095407806
354,82,3.2459422360245953
354,86,4.410318794306139
354,89,1.26599265972188
354,356,18.021219904251364
354,386,1
354,780,1
354,892,1.0914828788852464
354,907,1
354,936,1.6272460901141699
354,1137,3.856092164532177
354,1268,1.8417129641107832
354,1304,1.11399685416652
354,1369,1.4967494538799015
354,1399,1.1444431157731803
354,1458,1
354,1480,1
354,1525,1.1899947569442
354,1529,1.1723324054718163
354,1872,1
354,1930,1.1192081928644113
354,2038,1
354,2066,1
354,2082,1
354,2091,1.394873835326834
354,2133,1
354,2581,1
354,2687,1.121088107091305
354,2730,1
354,3032,1
354,3044,1
354,3468,1
354,3470,1
354,3548,1.4422413684303685
354,3550,1
354,3576,1
354,3657,1
354,3700,1
354,3779,1
354,3936,1
354,4037,1
354,4045,1
354,4082,1
354,4164,1
354,4204,1
354,4209,1
354,4278,1
354,4286,1
354,4323,1
354,4326,1
354,4352,1
354,4391,1
354,4507,1
354,4591,1
354,4723,1
354,4757,1
354,4879,1
354,4934,1
354,4941,1
354,4961,1
354,4974,1
355,74,1
356,81,1.1236933603820427
356,82,1.0589909162102866
356,442,1.2304539193983952
356,450,1.0117980959137094
356,539,1.009176296821774
356,583,1.4184046517820135
356,818,1.1969272521781713
356,894,1.019796670186625
356,1028,1
356,1370,1
356,1391,1
356,1513,1
356,1863,1
356,1876,1.0250518639542452
356,2284,1.0117980959137094
356,2296,1
356,2311,1
356,3637,1
356,3920,1.0206466678489914
356,4023,1
356,4697,1.0068822226163305
357,149,1.3228565492752384
357,43,1
357,290,1
357,327,1
357,366,1
357,504,1
357,1271,1
357,1273,1
357,2576,1
357,2760,1
357,3665,1
358,278,1
358,279,1.1270832924027756
358,1826,1
359,143,1
360,256,1
360,257,1
360,11,2.955404141266043
360,10,1.6136544096333048
360,480,3.137252981852928
360,556,1.7648553213282767
360,685,1
360,806,1
360,820,1
360,842,1
360,893,1.2786676021407097
360,1107,1
360,1432,1
360,2554,1
360,4205,1
360,4373,1
361,212,1
361,100,1
362,148,1
363,291,1
364,187,1
364,316,1
364,368,1
364,374,1
364,489,1
364,880,1
364,1478,1
364,1530,1
364,2200,1
364,2462,1
365,40,1
365,119,1
366,45,1.2506582361231717
366,46,1.2382129892444174
366,43,1.2601534327664914
367,118,2.2960465124744847
367,235,1.1808072380382486
367,119,1.1839333215448407
367,11,5.3955186383299685
367,370,1.22354627928619
367,455,1.3188940487400322
367,572,1.2485203393520568
367,577,1.9215021007649409
367,623,1.104639790792179
367,645,1
367,693,1.1329976862713653
367,721,1.2259118929932267
367,1058,1
367,1285,1
367,1293,1
367,1395,1.261977097036569
367,1396,1.0565430999401273
367,1454,1.0748069019765571
367,1463,1.0841577647236267
367,1618,1.2558475968104603
367,2093,1.0897682823718686
367,2134,1
367,2527,1
367,2554,1.0673262117789013
367,3208,1
367,4571,1
367,4620,1
367,4804,1
368,93,4.097900339936561
368,198,1.3979228448977814
368,187,1.9943440503217702
368,94,1.9587716404506716
368,489,3.4930211597214527
368,504,1
368,669,1
368,744,2.032379261504773
368,1712,1
368,3269,1.292483876283797
368,4170,1
368,4238,1
368,4672,1
369,280,1
369,279,1
370,115,1.1033574422570538
370,116,1
370,118,1.1192294609376434
370,577,1.171489159657462
370,1017,1
370,1116,1.106259487998937
370,3630,1
370,4206,1
370,4843,1
371,259,1
371,231,1
372,370,1
372,195,1
373,307,1.2579385521535316
373,250,1.4775223231918277
373,195,1.2631613291722235
373,104,1
373,413,1.7618166114749676
373,446,1.8433532934192205
373,466,1
373,531,1.1952867933229718
373,545,1
373,565,1
373,576,1.2106809409403456
373,595,1
373,964,1
373,1011,1
373,1143,1
373,1280,1
373,2473,1
373,2578,1
373,2693,1
373,2806,1
373,3133,1
373,3378,1
373,3759,1
373,4222,1
373,4439,1
373,4473,1
373,4652,1
374,327,7.595866443626439
374,337,1
374,48,1
374,50,2.0148257511297336
374,51,1.5723870266153477
374,799,1
374,865,1
374,1029,1
374,1134,1
374,1376,1.1567856545795103
374,1478,1
374,1683,1
374,2116,1
374,2180,1
374,2318,1
374,2352,1
374,2488,1
374,2516,1
374,2521,1
374,2522,1
374,2524,1
374,2549,1
374,2871,1
374,3027,1
374,3206,1
374,3307,1
374,3420,1
374,3686,1
374,3725,1
374,3841,1
374,3925,1
374,4320,1
374,4454,1
374,4599,1
374,4649,1
374,4650,1
374,4899,1
375,293,1
375,683,1
376,224,1.1980259136521219
376,352,1.878153517567545
376,316,1
376,537,1
376,566,1
376,574,1.1526755262145345
376,786,1.6115140439747573
376,868,1
376,943,2.16379028513195
376,1089,1
376,1361,1
376,1402,1
376,1676,1
376,1871,1
376,2027,1
376,2184,1
376,2289,1
376,2349,1
376,3119,1
376,3129,1
376,3236,1
376,4018,1
376,4068,1
376,4161,1
376,4335,1
377,73,1.7121979170578578
377,352,1
377,86,1.5196847843548822
377,272,1.4709263599571154
377,475,1.3323139662679098
377,726,1
377,1152,1
377,1207,1
377,1377,1
377,1772,1
377,2214,1
377,2932,1
377,3864,1
377,3901,1
377,4401,1
378,143,1.0313685073223136
378,354,1.7125961750121308
378,81,1.1408408726223251
378,82,1.0431146568705976
378,382,2.1943176919124117
378,1138,1.0258101590370623
378,1327,1
378,1342,1.0193576192777967
378,2268,1
378,3767,1
378,3960,1
378,4292,1
379,208,1
379,263,1
379,607,1
380,15,1.1490564087227413
380,14,1.2973118225017708
380,17,1.1894931069667556
380,3564,1
381,8,1
381,897,1
382,82,1.5560973111248604
382,230,2.043830191984212
382,354,28.055991918364338
382,86,4.777908996045804
382,586,1.9163198175840526
382,656,1.173202095786221
382,942,1.5037234636726096
382,1144,1.596322747572526
382,1169,1
382,1337,1.4912557217458795
382,1441,3.328965629477208
382,1514,1.9051749227629728
382,1576,1
382,1621,1.3236855992402705
382,1706,1
382,1855,1.1250904025122708
