from,to,w
22,411,1
22,594,1.1517957986657246
22,2115,1
23,22,1.1987549532622668
23,24,1.5811553748681928
24,23,1.4585008765622718
24,25,1.7873173094204744
24,1323,1.813239745822038
24,2639,1
25,24,2.241578970147666
25,26,1
25,2639,1
26,25,1
26,27,1
27,26,1
27,28,1
28,27,1
28,29,1
29,28,1
29,30,1
30,29,1
30,31,1.3128324079022837
30,203,1
31,30,1.1673214950137631
31,32,1
31,203,1
31,4519,1.1975460715734179
31,5208,1
32,31,1
32,33,6.365862971563673
33,32,4.885205317357927
33,34,3.696828204223686
33,2050,1
33,2426,1
33,2522,1
33,2697,1
33,4084,1
34,33,2.3297676806351104
34,35,1.1773079152025048
34,348,2.742393964012418
34,739,1
34,807,1
34,1130,1
34,1904,1.2999015147626618
34,2242,1.1618916152683965
34,3488,1
34,4266,1
34,5663,1
34,7143,1
34,8811,1
35,34,1.445668589407429
35,36,1
35,1033,1
36,35,1
36,37,1
36,228,1.7578006644803428
36,2146,1
37,36,1
37,38,1
38,37,1
38,39,1.3535784746128332
39,38,1.3199135525782615
39,40,2.3430833255478936
40,39,3.136498789546074
40,41,1
40,373,3.1817578972276794
41,40,1
41,42,2.6013380707420923
42,41,3.223199864188759
42,43,1.4010063161281834
42,201,1.5470406710615434
42,2891,1
42,6931,1
42,7921,1
43,42,1.6016920383669686
43,44,1.3458025504080027
43,576,1
44,43,1.5103134916734482
44,45,1
44,201,1
44,229,1.9190604773316147
44,300,1
44,1668,1
44,2939,1
44,3055,1
44,4641,1
45,44,1
45,46,2.5293304594880546
45,443,1
46,45,2.3646369130690617
46,47,1
47,46,1
47,48,1
48,47,1
48,49,1.5211143748316778
48,838,1
48,2346,1
49,48,1.0534024963883533
49,50,1.1167000543133174
50,49,1.6879919328006674
50,51,1.930373377745072
50,218,2.4554294056488404
50,286,1
50,716,1
50,1454,1
50,1565,1
50,4006,1
50,6487,1
51,50,1.1181552024752013
51,52,1
51,960,1
51,1408,1
51,4822,1
51,5576,1
51,8239,1
52,51,1
52,53,2.3336817946532866
52,218,1.5522604106227513
52,2047,1
52,2791,1
53,52,1.098686920671764
53,54,1
54,53,1
54,55,1.013201537870345
54,218,1
55,54,1.2166914888752092
55,56,1.5025802118151224
56,55,1.156678470269021
56,57,1.0585059932928944
57,56,1.4052789863207304
57,58,1
57,238,1.4778780257032864
57,248,1
57,4834,1
58,57,1
58,59,1
58,238,1.381735824185418
59,58,1
59,60,1.0366431295181244
59,366,1
59,451,1
59,712,1
60,59,1.1177423483715327
60,61,1.1177423483715327
60,251,1.0779192649250646
60,291,1.5014974687426785
61,60,1.3494096811897855
61,62,1
61,999,1
61,7176,1
61,8815,1
62,61,1
62,63,1.3193700387715772
62,238,2.190442769926311
62,331,1.3331841764073806
62,552,1
62,998,1
63,62,1.2804133117518544
63,64,1
63,6532,1
64,63,1
64,65,1
65,64,1
65,66,1
66,65,1
66,67,1
67,66,1
67,68,2.962044192421756
67,831,1.9645721188069092
67,2708,1
68,67,1.614161811604302
68,69,1.3767824539068416
68,5242,1
68,7930,1
69,68,2.091441472001369
69,70,1
70,69,1
70,71,1
70,495,1
71,70,1
71,72,2.296016558554067
72,71,2.959822929304653
72,73,3.8835092772120867
72,1346,1.3128029073521297
73,72,1.1348316559103304
73,74,1.0273062946659146
73,458,1.0281978321101137
73,1963,1
74,73,1.582265930481218
74,75,1
74,446,1
75,74,1
75,76,1.1413182861736926
76,75,1.2565252055098495
76,77,1
77,76,1
77,78,1
78,77,1
78,79,1.0732113823761449
79,78,1.0811502201624061
79,80,1
80,79,1
80,81,1.4786023946814866
80,6217,1
81,80,1.0686428449905767
81,82,1.0686428449905767
82,81,1.209734158338863
82,83,1.5845792043270837
83,82,3.4856910211218546
83,84,3.29485663052348
83,389,7.483302263215914
83,814,1
83,2033,1
83,2759,1
83,3925,1
83,4273,1
84,83,1.7516985275888175
84,85,1.8093604640537544
85,84,2.4361185299395935
85,86,1.334595227983505
85,286,1
85,300,1.1703235375481549
86,85,1.0886674385076238
86,87,1
87,86,1
87,88,1.7471679462277203
87,206,1
87,215,3.5505039558909313
87,1453,1
87,2227,1
87,2760,1
87,6979,1
87,7812,1
87,7858,1
88,87,1.2766589452956167
88,89,1.3119399320160707
88,260,2.068873087455565
89,88,1.20102302534542
89,90,1
89,379,1
89,539,1
90,89,1
90,91,1
91,90,1
91,92,2.17050561411817
92,91,2.033978748790701
92,93,1.4589300411202513
93,92,1.087248262746536
93,94,1.099752197062776
93,1761,1
94,93,1.1506103644348493
94,95,1.3207640330447454
94,5946,1
95,94,2.363484713828328
95,96,1
95,567,1.464109313940355
95,1309,1
95,1457,1
95,1535,1
95,1725,1
96,95,1
96,97,1
96,235,1
96,1155,1
97,96,1
97,98,1.1043146942028599
98,97,1.1433454742620641
98,99,1.2052815622221253
99,98,1.786567383174706
99,100,1
99,1410,1
100,99,1
100,101,2.33327108181423
100,577,1
101,100,2.0085522645765734
101,102,1
101,438,1
102,101,1
102,103,2.042679064406222
102,201,1.691289521236879
102,443,1
102,572,1
103,102,1.8704185702710217
103,104,2.9096669953374263
104,103,1.8155488187432443
104,105,1.2088569035105117
105,104,1.2575734836004684
105,106,1
105,210,1.320872276541128
106,105,1
106,107,1
106,367,1
107,106,1
107,108,1
108,107,1
108,109,1
109,108,1
109,110,1
110,109,1
110,111,1
111,110,1
111,112,2.617694786808892
112,111,3.68099951122289
112,113,1.7016763817611165
112,1252,1
112,1816,1
112,2207,1
112,2292,1
112,2441,1
112,3527,1
112,6017,1
112,9827,1
113,112,1.6530405360863234
113,114,1
113,259,1.3076795036688749
113,262,2.724097537903404
113,422,1.9714158852859653
113,2459,1
113,3136,1
113,6790,1
114,113,1
114,115,1
114,259,1.527024427199236
115,114,1
115,116,1.2010227075465645
116,115,2.174430841491904
116,117,2.085327823676167
116,281,1
116,779,1
116,899,1
116,1237,1
117,116,1.3340852410039978
117,118,1.3914672461528461
118,117,1.4314549345428318
118,119,1.1553425244851907
118,259,1.378174707588352
119,118,1.2017413709997395
119,120,1
120,119,1
120,121,1.5548244506818856
120,259,1.5563801968371336
120,448,1
120,6698,1
121,120,1.2101497009363809
121,122,2.1732041810958176
121,1828,1
122,121,2.1638064641107695
122,123,3.4709719217889172
122,2284,1
123,122,3.2234494445871076
123,124,1.4961852429241085
124,123,2.2228070968503033
124,125,1.8447678154125444
125,124,1.404109143066907
125,126,1
125,302,1
125,327,1
126,125,1
126,127,1.5153039914074955
127,126,1.549909474145022
127,128,1
128,127,1
128,129,1.5033114949583832
128,302,1
129,128,1.0949622510919004
129,130,1.3358187617137498
129,1097,1.0683936693356633
129,2194,1
129,2540,1
129,3480,1
130,129,1.0473325642389437
130,131,1.0124891072275057
131,130,1.464345362891133
131,132,1
131,1647,1
132,131,1
132,133,1
132,208,1
132,299,1
132,397,1.6736095083011902
133,132,1
133,134,1
133,397,1
134,133,1
134,135,1
134,227,1.113016995936345
134,228,1.0906957685852976
134,267,1
134,323,1
134,466,1
134,1026,1
134,1397,1
134,2185,1
134,2841,1
134,5026,1
135,134,1
135,136,1.5721652645068511
136,135,1.4999354716345514
136,137,1.9926286714440486
136,4617,1
137,136,2.5479289229728366
137,138,2.4393525964986664
138,137,1.2067247483823929
138,139,1
139,138,1
139,140,1.2551546970849001
140,139,1.3113638620275552
140,141,1
141,140,1
141,142,1.220232785500326
141,1341,1
141,1644,1
142,141,1.482971123310001
142,143,1.2483528266108994
142,511,1.2207743816720253
143,142,1.2994369693363637
143,144,3.120519704904596
143,316,1
143,449,1.3081802832406626
143,5712,1
144,143,2.9406930926402306
144,145,1.6112784390635575
145,144,2.3448064993958484
145,146,2.0834339462405453
145,206,2.388416071018812
145,379,1
145,823,1
145,835,1
146,145,2.0633528785672897
146,147,1
147,146,1
147,148,1.2213658962033287
147,2131,1
148,147,2.2646343788260657
148,149,3.4421533795062738
148,448,1.294629400318696
148,774,1
148,793,1
148,912,1
148,1690,1
148,2727,1
149,148,3.4756926107551323
149,150,3.4327139914816223
149,340,1.4856206924874318
149,370,9.697038830257462
149,377,1
149,422,9.304172549401063
149,443,1
149,503,1
149,530,1
149,577,1
149,589,1.8390531466798112
149,796,1
149,846,1
149,1201,1.5553800670571138
149,1733,1
149,2114,1
149,2328,1
149,2463,1
149,2571,1
149,2593,1
149,2613,1
149,3076,1
149,3282,1
149,4323,1
149,5007,1
149,5028,1
149,5596,1
149,5735,1
149,5843,1
149,6198,1
149,6316,1
149,7091,1
150,149,2.8845759169835907
150,151,1.4268608089173906
150,282,4.4553070582258805
150,854,1
150,1672,1
151,150,1.0430851568611301
151,152,1.0565321846232194
151,505,1
151,899,1
151,3267,1
152,151,1.0168892417022724
152,153,1
153,152,1
153,154,1
154,153,1
154,155,1.048279028175228
154,204,1.4078117216346078
155,154,1.4254950061470872
155,156,1.9925457378697395
155,312,1.4096272200456608
155,322,1.294434381186263
155,2379,1
155,2413,1
156,155,1.638465376074643
156,157,2.245965133645128
156,499,1.3401877778221043
157,156,1.4948647608388115
157,158,1
157,2659,1.1173482863401156
158,157,1
158,159,1
158,204,1
158,941,1
158,6062,1
159,158,1
159,160,1
160,159,1
160,161,1
161,160,1
161,162,2.1729010346391564
162,161,1.7203442820062127
162,163,1.3405567334989819
163,162,1.2363181268744243
163,164,1
164,163,1
164,165,1
164,333,1
164,2316,1
164,8577,1
165,164,1
165,166,2.0840645713513117
166,165,1.305509717276038
166,167,1
167,166,1
167,168,1
167,3174,1
168,167,1
168,169,1.0561200536145265
169,168,1.3720847779501573
169,170,1
170,169,1
170,171,1
171,170,1
171,172,1.6863503051606417
171,254,4.781165810321384
171,297,1
172,171,1.2220972969721327
172,173,1.2026412774998192
172,301,1.2120380996780982
172,636,1.1918449460580298
172,2260,1
173,172,1.563377867731126
173,174,1.830917816934275
174,173,1.024070149089954
174,175,1.0358261503902866
174,254,1.1035136320447203
175,174,1.0680383927400543
175,176,1.0587267331947194
176,175,1.6470198734482406
176,177,1
177,176,1
177,178,1
178,177,1
178,179,1
179,178,1
179,180,1
180,179,1
180,181,1
181,180,1
181,182,1
182,181,1
182,183,1
183,182,1
183,184,1
184,183,1
184,185,1
185,184,1
185,186,1
186,185,1
186,187,1.2765280752250863
186,216,2.8592851294447708
186,234,1
186,1084,1
187,186,1.1319072063575648
187,188,1.1825187803754793
188,187,1.077155203886452
188,189,1
188,5106,1
188,5998,1
189,188,1
189,190,1.575594790986222
190,189,1.4298782254556857
190,191,1
191,190,1
191,192,1
192,191,1
192,193,2.230559901870503
193,192,2.2330888853802535
193,194,1.3443925132756334
194,193,1.4504929367819979
194,195,1
194,555,1
194,3086,1
195,194,1
195,196,3.1615614619734416
195,1039,1
195,5668,1
196,195,3.3523226408190534
196,197,2.424078971670213
197,196,2.231649358894438
197,198,1.8183693382082207
197,212,1
197,2198,1
198,197,2.265638245189068
198,199,1
198,966,1
199,198,1
200,183,1
201,46,1.1116173673863745
201,45,1.0647946411317502
201,43,1.0511572409419745
201,100,1.0565330054263655
201,101,1.1687892827208262
201,457,1
201,4025,1
202,82,1
202,157,1
203,33,1.4789751261589028
203,32,1.1268498290770015
203,34,1.725196454352179
203,643,1
204,157,1.8322825358483157
204,156,1.218323462882515
204,155,1.2062325334172204
204,312,1.3994355078942844
204,352,1
205,171,1
205,297,1
206,89,1.309164019271412
206,144,1.3914731265293376
206,88,3.6210028213418
206,143,1.3316148557580987
206,340,1.3646793817568523
206,370,2.5225166266856265
206,699,1
206,729,1
206,879,1
206,1765,1
206,3130,1
206,4050,1
206,4116,1
206,6339,1
206,7528,1
206,8669,1
207,152,1
207,282,1
208,4,1.3200716821805771
208,133,1.7547046669426096
208,3,1.2491242049190914
209,135,1
210,103,1
210,104,1.2415731615354038
210,361,1.085902883143319
211,2,1
212,196,1.100256532387223
212,195,1.092809915617415
212,460,1
212,4594,1
213,191,1
214,149,1
214,1120,1
215,67,2.972526450931277
215,206,4.656036063012154
215,68,4.8591660693753695
215,239,1.1701686804772826
215,241,3.089123056062656
215,260,5.042096031541116
215,409,1.7042703669388786
215,422,46.3769025771926
215,428,2.6790755805705646
215,453,1.224858932404422
215,630,3.2255569885869426
215,760,1.3617214002743891
215,768,1
215,870,1.379951323323537
215,926,1.9114764546718974
215,1013,1
215,1067,2.2207071519839574
215,1107,1.8343349376981535
215,1343,1.1458832202709075
215,1347,1.1418309085967158
215,1357,4.028885223607807
215,1372,1.1134647268773725
215,1397,1.268481970301919
215,1423,1.324159590193416
215,1435,2.8921466880177507
215,1598,1.136157672252847
215,1700,1
215,1788,1
215,1843,1
215,1847,1.2861733463790033
215,1872,1
215,2024,1.1802790144164903
215,2043,1
215,2129,1
215,2198,2.574081719188893
215,2211,1
215,2255,1.1701970903160588
215,2495,1.185739478468762
215,2553,1.334891112794864
215,2634,1.4613447412475589
215,2644,1
215,2662,1.8576296778303647
215,2747,1.5578518341519374
215,3048,1
215,3286,1
215,3309,1
215,3352,1
215,3449,1.1568462592049855
215,3610,1.1547246275600533
215,3727,1.3621128130569793
215,3729,1.1820347252070205
215,3915,1.1436347934383884
215,4035,1.3240198682690738
215,4042,1
215,4074,1.1056591185573112
215,4176,1
215,4271,1.1701970903160588
215,4276,1
215,4292,1
215,4341,1.1547246275600533
215,4376,1.1625885952554094
215,4392,1.1701970903160588
215,4679,1
215,4753,1
215,5105,1
215,5142,1.1134647268773725
215,5216,1
215,5335,1
215,5345,1
215,5532,1
215,5568,1.1458832202709075
215,5603,1
215,5667,1.1512863025031634
215,5670,1
215,5944,1
215,6021,1
215,6263,1
215,6275,1
215,6448,1
215,6501,1
215,6598,1
215,6703,1
215,6843,1
215,6899,1
215,6935,1
215,6938,1
215,7023,1
215,7102,1
215,7246,1
215,7330,1
215,7353,1
215,7454,1.1246978462816606
215,7614,1
215,7777,1.3621128130569793
215,7781,1.1592577474061259
215,7790,1
215,7888,1
215,7961,1
215,8150,1
215,8499,1
215,8536,1
215,8548,1
215,8564,1
215,8688,1
215,8913,1
215,9020,1
215,9162,1
215,9380,1
215,9457,1
215,9479,1
215,9617,1
215,9690,1
215,9741,1
215,9753,1
215,9817,1
215,9859,1
215,9909,1
215,9922,1
216,188,1.2679658333800128
216,187,1.3531530276787296
217,138,1
217,197,1
217,84,1.2330204730427505
217,166,1.1869461519440507
217,222,1.1888755186074065
217,243,1
217,432,1
217,439,1
217,508,1.1735599398471148
217,845,1
217,2003,1
217,2556,1
217,3753,1
217,3863,1
217,4936,1
217,9433,1
217,9940,1
218,48,1.8894296399672297
218,49,2.7385929569948866
218,51,2.540318595697142
218,53,3.9190511269177817
218,229,8.905902068559922
218,268,1.1063292420408983
218,295,2.8288514346375577
218,304,1.9131398060064622
218,364,1.1405394820884711
218,496,1
218,819,1.132339068186362
218,877,1
218,934,1
218,978,1
218,1158,1
218,1704,1
218,1867,1
218,2210,1.1890264760807976
218,3054,1
218,3095,1
218,3890,1
218,4043,1
218,4416,1
218,5093,1
218,5558,1
218,6365,1
218,6480,1
218,6621,1
218,8164,1
218,8429,1
218,8636,1
218,8920,1
218,9759,1
219,10,1
219,34,1.0446657634742385
219,261,1
219,316,1.022777362335661
219,994,1
219,1012,1
219,1130,1
219,1279,1
219,1466,1
219,2672,1
219,7644,1
220,176,1
220,73,1
221,5,1
221,343,1
222,83,1.0269414136963058
222,84,1
222,3341,1
223,107,1
224,215,1
225,40,1
226,130,1
226,321,1
227,1,1.6165781739773748
227,135,1
227,136,1.1071266667712205
227,252,1.1112230245459733
227,487,1
227,1233,1
227,1458,1.2507984954378566
227,1835,1
227,2782,1
227,3956,1
227,4264,1
228,35,1.6774842022117815
228,129,2.241718807953393
228,34,6.7061772773745005
228,227,4.575117474010217
228,136,2.3399563655799263
228,245,2.929227365112113
228,466,3.7170510897136153
228,821,1.5516843015726582
228,859,15.049146569378667
228,901,1.287645173891649
228,1022,1.2748253225689306
228,1246,1.2198602580551445
228,1319,2.648755246219393
228,1381,1
228,1397,1.4498009029224062
228,1401,1
228,1615,1
228,1682,1.6630301338194282
228,1981,1
228,2782,1
228,3588,1.299524608906255
228,3733,1.5105238719902054
228,4422,1
228,4836,1
228,5026,1
228,5524,1
228,5947,1
228,6327,1
228,6342,1
228,6343,1
228,6499,1
228,6600,1
228,7383,1
228,7740,1
228,7832,1
228,8310,1
228,8857,1
228,9241,1
228,9439,1
229,50,2.3603517364870497
229,42,7.231537601159925
229,51,4.007179994679786
229,86,6.820351437694546
229,201,5.130300806078936
229,286,3.129093899777862
229,300,5.208557045299514
229,349,1
229,389,27.595666500941608
229,390,45.909662978160036
229,412,1.6916816045697802
229,414,1.4817683435212359
229,457,3.026045682938518
229,464,5.4336322501345204
229,565,1.615458740521097
229,575,1
229,588,1
229,608,1
229,610,1.2723629267304588
229,703,2.648986298124532
229,711,1.4411293124625544
229,716,1.6750601148630027
229,727,1.5592955761776697
229,728,1.7023718107095993
229,731,1
229,752,2.031255678836273
229,769,1.5350937217719403
229,805,1.4185130874474907
229,812,1.3323906364569589
229,828,1.1796049976325629
229,1008,1.2669632474774117
229,1029,3.1387734790894655
229,1140,3.3714053253071907
229,1146,1.1998119514955041
229,1174,1.1347037482244222
229,1211,1.3489766403453345
229,1228,1.4054991387691222
229,1231,1.2694074964488444
229,1236,1
229,1253,1.1455719179866872
229,1334,1.4339399294497828
229,1380,1
229,1411,1.588812311127646
229,1481,1
229,1543,1
229,1550,1
229,1637,1.2694074964488444
229,1646,1.2903617788205437
229,1668,1.8769664786627551
229,1716,1.2309207112418665
229,1760,1
229,1778,1.2309207112418665
229,1812,1.4386877360193853
229,1845,1.386934439895575
229,1912,1.5484487820090695
229,1954,1.2694074964488444
229,1958,1.3272651916155003
229,1962,1.335283465040425
229,1976,1
229,2034,1.3592099952651258
229,2064,1
229,2077,1
229,2119,1
229,2135,1
229,2193,1.5213493810305136
229,2197,1
229,2212,1.2694074964488444
229,2242,1.608108565368067
229,2253,1
229,2288,1
229,2292,1
229,2373,1.3232889957386134
229,2380,1.743498089161008
229,2462,1
229,2494,1
229,2495,1.9848983878434203
229,2528,1.7336889350263636
229,2536,1.2694074964488444
229,2587,1
229,2622,1.2694074964488444
229,2661,1
229,2664,2.185836156209013
229,2679,1.2171757695577519
229,2693,1
229,2697,1
229,2731,1
229,2736,1.3232889957386134
229,2839,1.1796049976325629
229,2861,1
229,2878,1.3492020462896117
229,2891,1
229,2911,1.2749892965431247
229,2961,1.2347898195824294
229,3044,1
229,3054,1.2993416627209382
229,3097,1.8531050785689795
229,3123,1
229,3173,1.1347037482244222
229,3178,1.2155259971590755
229,3204,1.2344404227816945
229,3244,1
229,3258,1
229,3274,1
229,3284,1
229,3328,1
229,3365,1
229,3400,1
229,3421,1
229,3497,1
229,3550,1
229,3736,1
229,3793,1
229,3805,1
229,3823,1
229,3857,1
229,3862,1.348355312776134
229,3911,1.307894281655822
229,3913,1
229,3918,1
229,3935,1
229,3942,1.2309207112418665
229,3975,1
229,4047,1
229,4133,1
229,4140,1
229,4173,1
229,4205,1
229,4220,1.5098953767542478
229,4250,1
229,4262,1
229,4421,1
229,4461,1
229,4484,1
229,4661,1
229,4718,1
229,4725,1
229,4733,1.2694074964488444
229,4759,1
229,4795,1
229,4955,1
229,4959,1
229,5036,1
229,5147,1
229,5152,1
229,5170,1
229,5228,1
229,5246,1
229,5378,1
229,5434,1
229,5456,1
229,5494,1
229,5546,1.3049240233149408
229,5548,1
229,5620,1
229,5645,1
229,5648,1
229,5687,1
229,5698,1
229,5725,1
229,5758,1
229,5765,1
229,5776,1
229,5856,1
229,5887,1
229,5958,1
229,5967,1
229,5972,1
229,6031,1
229,6036,1
229,6100,1
229,6116,1
229,6181,1
229,6267,1
229,6375,1
229,6400,1
229,6408,1
229,6461,1
229,6498,1
229,6522,1
229,6526,1
229,6545,1.2694074964488444
229,6548,1
229,6605,1
229,6688,1
229,6735,1
229,6770,1
229,6788,1
229,6793,1
229,6826,1
229,6931,1
229,6998,1
229,7014,1
229,7128,1
229,7329,1
229,7345,1
229,7440,1
229,7549,1
229,7590,1
229,7611,1
229,7665,1
229,7817,1
229,7841,1
229,7891,1
229,7913,1
229,7972,1
229,8168,1
229,8170,1
229,8238,1
229,8243,1
229,8462,1
229,8634,1
229,8706,1
229,8725,1
229,8730,1
229,8750,1
229,8910,1
229,8949,1
229,9089,1
229,9171,1
229,9282,1
229,9284,1
229,9355,1
229,9406,1
229,9420,1
229,9491,1
229,9496,1
229,9513,1
229,9514,1
229,9553,1
229,9640,1
229,9778,1
229,9842,1
230,0,1
230,2,1
231,45,1
232,129,1
233,229,1
234,216,1.942101804552454
234,204,2.2187033500472846
234,187,1.409263328581044
234,189,1.3628549816005993
234,312,1
234,631,1
234,941,1
234,3161,1
234,3302,1
234,7887,1
235,98,1.55785212200354
235,97,1.3354809763876925
235,94,1.3840840966174812
236,218,1
237,206,1
238,59,2.5823706075291764
238,60,2.626934382022341
238,61,1.5752783830904056
238,63,2.654299873556082
238,255,1.0938058414555003
238,1318,1
238,1482,1
239,36,1
239,88,1
239,94,1
239,206,1
239,540,1
239,1213,1
239,1248,1
239,1499,1
239,3419,1
239,3897,1
239,4456,1
239,4772,1
239,6037,1
240,91,1
241,88,1.1039596016642657
241,206,1.155357890796723
241,9452,1
242,0,1
242,2,1
242,1,1
242,227,1
243,166,1.327706390467803
243,165,2.596103116058947
243,2337,1
243,2450,1
243,9940,1
244,159,1
245,227,1
245,134,1
245,1,1
245,871,1.123370273697086
245,2592,1
246,6,1
247,198,1
248,59,1
248,238,1
249,100,1
249,577,1
250,32,1
251,238,1.0369378477738582
251,62,1
251,999,1
252,1,1.7709835782959065
252,0,2.68687892611823
252,182,1.4322206767515984
252,267,1
252,1603,1.525935349577266
253,161,1
253,228,1
253,388,1
253,1317,1
253,4005,1
254,173,2.40746725243343
254,172,3.6985770665424766
254,175,1.1697710507783285
254,94,2.3095335491080364
254,474,2.040510387556602
254,912,1
254,1028,1
254,1154,1.1348658671281218
254,3054,1
254,3226,1
254,3599,1.1339783851752436
254,5347,1
254,5956,1
254,9252,1
254,9724,1
255,60,1.031229358583266
255,12,1.0380217446317
255,11,1
255,261,1.2690847849375229
255,381,1.0306591775452525
255,384,1.0826806205541553
255,451,1
255,574,1
255,767,1
255,927,1
255,946,1
255,962,1
255,1123,1
255,1267,1
255,1351,1
255,1432,1
255,1786,1
255,2272,1
255,2298,1
255,3358,1.02791757420233
255,4093,1
255,4422,1
255,5045,1
255,5211,1
255,8414,1
255,9310,1
256,99,1
257,180,1
258,100,1
258,438,1
259,116,1.312240997791175
259,115,3.4434622476409515
259,117,2.464386375067923
259,112,2.7671925156642905
259,119,1.8279971430664983
259,298,2.0021620801290814
259,422,11.556395915802247
259,776,1
259,781,1.232863141527414
259,954,1
259,1106,1
259,1657,1
259,1777,1
259,1781,1
259,1988,1
259,2153,1
259,2203,1.6220754686383647
259,2299,1
259,2395,1
259,2433,1
259,2506,1
259,2531,1.2858169348915713
259,2533,1
259,2742,1
259,3064,1
259,3252,1
259,3294,1
259,3305,1
259,3344,1
259,3775,1
259,3970,1
259,4179,1
259,4786,1
259,4906,1
259,4980,1
259,4983,1
259,5057,1
259,5333,1
259,5372,1
259,5385,1
259,5876,1
259,6128,1
259,6394,1
259,6443,1
259,6547,1
259,7844,1
259,8026,1
259,8073,1
259,9417,1
260,206,2.435627167689098
260,145,1
260,68,1.442045121061875
260,228,3.476926952381459
260,737,1
260,759,1
260,974,1
260,977,1
260,989,1
260,1071,1
260,1418,1
260,1526,1
260,1564,1
260,2116,1
260,3488,1
260,3506,1
260,3853,1
260,3956,1
260,4073,1
260,4304,1
260,5472,1
260,5540,1
260,9360,1
260,9643,1
261,10,5.898623742791097
261,9,5.482229899552127
261,11,3.4518799407837006
261,1234,1
261,1664,1
261,4896,1
262,112,2.09382535127679
262,259,4.029580928520734
262,282,19.093423907131054
262,576,1.0419546167968903
262,699,1.2695624118428737
262,977,1.0780485253019354
262,1302,1.014384440044648
262,1319,1.2739401175786857
262,1474,1
262,1630,1.0287688800892962
262,1690,1.0975039235466064
262,1833,1
262,1926,1.0239740667410802
262,2022,1
262,2109,1
262,2123,1
262,2266,1
262,2291,1
262,2734,1
262,2866,1.0634907498429778
262,3350,1
262,3471,1.0288487187484003
262,3665,1.079316718949465
262,3699,1.0359611001116202
262,4002,1.0367155864111888
262,4009,1
262,4022,1
262,4113,1.0359611001116202
262,4191,1.0431533201339442
262,4767,1
262,4857,1.0399567779018002
262,4996,1.0359611001116202
262,5052,1.0359611001116202
262,5563,1
262,5677,1
262,5894,1.0359611001116202
262,5971,1
262,5984,1.0680411073328104
262,6100,1
262,6170,1
262,6218,1
262,6245,1
262,6367,1
262,6535,1
262,6802,1
262,7170,1
262,7204,1
262,8082,1
262,8330,1
262,8724,1
262,8960,1
262,9174,1
263,14,1.6640531511174086
263,15,1.6851905600422916
263,17,1
263,19,1.843143155074648
263,21,1.7760747281751939
263,1399,1
263,2225,1
264,260,1
264,50,1
264,294,1
264,295,1
264,373,1
264,610,1
264,1060,1
264,1191,1
264,2480,1
264,3340,1
265,261,1
265,7913,1
266,86,1
267,208,1
267,133,1
267,228,2.4110860307274473
267,227,1
267,348,2.750591150712048
267,914,1.604287061161255
267,3166,1
267,3659,1
268,229,1.5028466106865586
