from,to,w
190,189,1
190,191,1
190,201,2.298333493823865
190,1380,1
190,1635,1
191,190,1
191,192,1.3937224582682146
192,191,1.2406932730768632
192,193,1.2793395908669303
192,201,5.232619478182363
192,210,1.2560028535203118
192,252,1
192,730,1
192,898,1
192,1018,1
192,1344,1
192,1696,1
192,1857,1
192,2045,1
192,2201,1
192,2290,1
193,192,1.2331552337987923
193,194,1.3559205403470196
193,523,1
193,571,1
193,2788,1
194,193,1.0407537966550844
194,195,1.0982242021122295
194,651,1
194,657,1
194,825,1
194,2821,1
195,194,2.097989909790707
195,196,1
196,195,1
196,197,1
197,196,1
197,198,1
198,197,1
198,199,1
199,198,1
200,51,1.4536232591377756
200,52,1.2972059788526709
200,49,1.1910082175187966
200,53,1
200,209,1.3345566177507526
200,396,1
200,520,1
200,2684,1
200,2903,1
201,193,6.435199347481925
201,105,5.688515503505894
201,104,16.674572222760286
201,191,4.639774319499565
201,194,6.319020998827964
201,321,1.0954250750545143
201,463,2.9362741890454105
201,544,1.3854629119096806
201,691,1.6130958602128358
201,694,3.8906497355151366
201,700,1
201,853,1.5824407209632292
201,868,7.027379403325181
201,871,1.2290201801308345
201,981,1.286275225163543
201,985,1
201,1049,1
201,1065,1
201,1138,1.0954250750545143
201,1174,2.6617226201669886
201,1316,1
201,1367,1
201,1463,1.2544668668120382
201,1531,1
201,1565,1.7240283673342107
201,1577,1.8724929568314272
201,1609,1.286275225163543
201,1613,1.2147064188726573
201,1645,1
201,1648,1
201,1668,1
201,1785,1
201,1794,1
201,1916,1.1717651350981257
201,1964,1
201,2095,1
201,2100,1.286275225163543
201,2257,1
201,2392,1
201,2465,1
201,2466,1
201,2482,1
201,2549,1
201,2577,1.286275225163543
201,2605,1
201,2624,1
201,2675,1
201,2911,1.286275225163543
201,2930,1
201,2999,1
202,0,1
202,203,1
203,0,1
203,1,1
204,200,1.478208001571153
204,144,1.2867685010240808
204,145,1.4117993279183718
204,228,1
204,342,1.1536609181943265
204,463,1
204,511,1
204,627,1
204,2903,1
205,132,1
205,133,1.1034616477363546
205,131,1.203841848051237
206,88,1
206,225,1
207,153,1
207,119,1
207,608,1
207,1493,1
208,146,1.5772341336194904
208,123,1
208,124,1.199829393599809
209,145,1.2028249395628707
209,144,1
209,204,1
209,208,1
210,193,1.3742043744365546
210,10,1.7177733023180175
210,39,2.249789626930906
210,201,10.178189769001289
210,231,1.2437397090051379
210,250,1.2531842212060913
210,266,1
210,278,1
210,315,1.2660420254293416
210,324,1
210,366,2.020022698763197
210,385,1
210,443,1.284022466965816
210,477,1
210,556,1
210,579,1
210,586,1
210,617,1
210,631,1
210,683,1
210,686,1
210,729,1
210,777,1
210,809,1
210,832,1
210,911,1
210,1210,1
210,1250,1
210,1264,1
210,1375,1
210,1433,1
210,1468,1
210,1637,1
210,1641,1
210,1723,1
210,1740,1
210,1916,1
210,2197,1
210,2287,1
210,2455,1
210,2547,1
210,2550,1
210,2612,1
210,2685,1
210,2917,1
211,148,1
211,149,1.0590104004500458
211,214,1
211,275,1.2824686843082675
211,329,1.0506397559546
211,1651,1
212,117,1
212,208,1
213,54,1
213,9,1
213,131,1.0474946186092406
213,227,1
213,285,1
213,348,1
213,472,1
213,975,1
214,149,1.8842547178329216
214,66,1
214,65,1.9059008562789272
214,89,1.4121549957035822
214,150,1.8389749158540711
214,217,1.2902042399328213
214,268,1
214,275,1.484094218044909
214,298,1
214,300,1
214,331,1
214,529,1
214,532,1
214,586,1.2140863418582575
214,759,1
214,972,1
214,1587,1
214,2508,1
215,59,1
215,339,1
216,35,1.1183796394928307
216,106,1.0841235322360239
216,201,2.8006016521036763
216,232,1
216,259,1
216,287,1
216,358,1
216,411,1
216,464,1.0795642182026435
216,546,1
216,1017,1
216,1027,1
216,1060,1
216,1181,1
216,1325,1
216,1694,1
216,1966,1
216,1974,1
217,66,1.1989913424164156
217,65,1.4848622872143855
217,149,1.3571800046604343
217,150,1.361679393998262
217,341,1
217,356,1.097130555106669
217,388,1
217,448,1.1238616739909235
217,500,1.1753376657395693
217,998,1
217,1036,1
217,1291,1
218,161,1
219,0,1
220,78,2.0129758082640348
220,79,1.3521916206936466
220,81,1.347958557774429
220,577,1
221,140,1
222,127,1
222,167,1
222,159,1.7250332691481254
222,238,1
222,265,1
222,417,1
222,436,1
222,465,1
222,556,1
222,2741,1
223,113,1
223,377,1
224,220,1.0736198603546205
224,151,1
224,640,1
225,90,1
225,89,1.2725104966689953
225,87,1
225,798,1
225,1050,1
225,1889,1
226,186,1.3567483773359599
226,185,1
226,183,1.7083215282734285
226,18,1
226,17,1.657205004216984
226,352,1
226,441,1
226,1481,1
227,8,1.2949912677352915
227,9,1
227,131,1.2886932655220764
227,39,1
227,280,1.2429919900680693
227,328,1
227,524,1
227,543,1
227,1363,1
227,1684,1
228,144,1
228,143,1.2301074499275242
228,145,1
228,200,1.3728872555351646
228,2577,1
229,187,1
230,161,1
231,201,2.6557372898443017
231,182,1
231,194,1.2123634369376266
231,315,1
231,1458,1
231,1490,1
231,2488,1
232,201,3.4004529479352295
232,231,1
232,250,1
232,617,1
232,974,1
232,2894,1
233,217,2.200051104760365
233,214,1.093178424886864
233,89,1
233,65,1.8452046475327037
233,152,1.2349013883546838
233,249,1
233,276,1.2137666526938926
233,295,1.562714675924556
233,410,1.1735795067234935
233,775,1.1695488884686591
233,1179,1
234,173,1
234,150,1.874694244909827
234,151,1
234,343,1
234,541,1
235,78,1.2130863022326734
235,220,1.38227736484132
235,8,1.206287016768827
235,278,1
235,760,1
236,120,1
237,54,1
238,166,1.240809398215163
238,167,1
238,159,1.2532239872589028
238,160,1.2984530894388993
238,337,1.6911353398828028
238,736,1.4700056662198564
238,1049,1
238,1189,1.1421319541270052
238,2289,1.0710659770635025
239,138,1
239,16,1
239,241,1
239,245,1
239,277,1
239,711,1
239,961,1
240,201,1
240,2151,1
241,17,2.1358140282600977
241,16,1.3472409347835703
241,226,2.146573236568593
241,183,2.204165728116443
241,274,1.548227332525005
241,1053,1
241,1146,1
241,1204,1
242,209,1
242,90,1
243,201,1
243,103,1
243,168,1
243,259,1
243,315,1
243,803,1
243,1059,1
243,1579,1
243,2367,1
244,115,1
245,226,1.204357061196744
245,241,1.1908315248353534
245,17,1
245,316,1
245,1532,1
246,130,1
246,7,1
246,205,1
246,285,1
246,891,1
247,149,1
247,65,1
247,24,1
247,268,1
247,275,1.618292050752161
247,290,1
247,295,1.2032541462654542
247,305,1.152158351599038
247,311,1
247,329,1
247,421,1
247,451,1
247,630,1
247,704,1
247,840,1
247,871,1
247,972,1
247,1109,1
247,1158,1
247,1191,1
247,1259,1
247,1286,1
247,1587,1
247,1944,1
247,2068,1
247,2211,1
247,2413,1
247,2908,1
248,108,1
248,178,1
249,217,1.1237767614725314
249,151,1
249,396,1.0598460433625339
250,40,1.3619562603673576
250,39,1.7653973656497202
250,201,10.479646070167679
250,252,1
250,605,1
250,615,1
250,619,1
250,641,1.6308907292994437
250,739,1
250,761,1
250,1011,1
250,1146,1
250,1295,1
250,1465,1
250,1593,1
250,1595,1
250,1628,1
250,1754,1
250,1803,1
250,1843,1
250,1871,1
250,1956,1
250,1981,1
250,2368,1
250,2405,1
250,2677,1
250,2948,1
250,2952,1
251,150,1
251,192,1
251,65,1
252,201,1
252,232,1.28779130376192
252,193,1
252,742,1
252,748,1
252,1071,1
252,1149,1
252,1397,1
252,1657,1
253,44,1
253,43,1
254,79,1
255,90,1
255,156,1
255,232,1
256,201,1
257,165,1.3788567192100234
257,67,1
257,151,1
257,238,2.26345527761115
257,16,1
257,265,1.6407896336144607
257,486,1
257,886,1
257,927,1
257,943,1
257,1224,1
258,232,1
259,161,1.4346882402713879
259,106,1.3320620843802604
259,201,13.295152249511405
259,160,1.9901463795484053
259,104,3.391800302612719
259,309,1
259,324,1
259,398,1
259,476,1
259,638,1
259,641,1
259,748,1
259,777,1.297683736751347
259,814,1
259,825,1
259,880,1
259,898,1
259,939,1
259,1079,1
259,1174,1
259,1197,1
259,1199,1
259,1373,1
259,1406,1
259,1496,1
259,1647,1
259,1672,1
259,1705,1
259,1863,1
259,1869,1
259,1985,1
259,2134,1
259,2162,1
259,2275,1
259,2383,1
259,2445,1
259,2637,1
259,2839,1
259,2870,1
259,2883,1
259,2957,1
260,143,1
261,68,1
262,144,1
262,88,1
263,32,1
263,31,1
264,217,1
265,126,2.326162034160722
265,127,1.3188718015468288
265,159,1.661787197126826
265,2179,1
266,39,1
266,250,1.015333661950681
267,0,1.9424038253717102
267,1,1
267,3,1
267,5,1.4865111429169
267,283,3.0058539646152007
267,309,1.2137945840872413
267,328,1.6783566177045035
267,340,2.8962679604567487
267,357,1.2288662616022605
267,384,1.2932334464306625
267,391,2.7795594485661343
267,421,1.7389968407951664
267,454,1.6894359154728962
267,574,1
267,596,1
267,604,1
267,644,1
267,714,1.1805146834373088
267,755,1
267,800,1
267,1028,1
267,1133,1
267,1161,1
267,1223,1
267,1260,1
267,1859,1
267,1881,1
267,2097,1
267,2234,1
267,2573,1
267,2675,1
267,2937,1
267,2999,1
268,148,1
268,149,1.282515774675546
268,108,1.3052305492072616
268,217,1.5492940382162121
268,344,1
268,355,1.2483893984692749
268,380,1
268,1318,1
268,1398,1
268,2325,1
269,26,1
269,147,1
269,0,1
269,313,1
270,112,1
271,96,1.1553033653830955
271,95,1.3373736032914367
271,98,1
272,267,1
272,161,1
272,106,1
272,309,1
272,384,1
272,391,1
273,232,1
274,183,1
274,184,1
274,187,1
274,277,1.2244962400329782
274,562,1
275,150,3.357495916435969
275,149,1.5778725562061422
275,268,1.4075245567085832
275,233,3.5862978217603625
275,356,3.9029576231855136
275,590,1.4034342934653763
275,621,1.4830707734390811
275,759,1
275,763,1
275,802,1.8273066893252068
275,822,1
275,962,1
275,1174,1.2536975409791498
275,1208,1
275,1259,1.6501312900154774
275,1286,1
275,1378,1.404359745158241
275,1560,1
275,1619,1.1443707241590824
275,2160,1
275,2328,1.4152965716285246
275,2423,1
276,152,1
276,267,1
276,5,1
276,289,1
276,435,1
276,630,1
276,1256,1
277,245,1
277,241,10.715298229215605
277,15,1.89688741090334
277,1645,1
277,2176,1
277,2875,1
278,79,1
278,220,1.4035483078505169
278,224,1
278,8,1.372591632380295
278,10,1.4501096800351116
279,135,1
279,136,1
280,78,2.220054309692799
280,220,2.979412906761577
280,235,1.521433262537654
280,77,1.7519469711161686
280,54,1
280,663,1
280,1120,1
280,1734,1
280,2298,1
280,2718,1
281,216,1
281,160,1
282,105,1
283,225,1
283,6,1.7023531666805156
283,89,2.1341582237190515
283,96,1.6543679922855423
283,390,1
283,680,1
283,839,1
283,1689,1
284,97,1
284,228,1
285,130,1
285,205,1
285,131,1.2964056129642225
285,227,1
285,328,1
286,238,1
286,531,1
287,106,1
287,13,1
287,204,1
287,201,1.2518829234733186
287,342,1
287,371,1
287,395,1
287,476,1
287,883,1
287,1327,1
287,2841,1
288,201,1
289,152,1
289,151,1
290,275,3.6757086902907417
290,149,1.284353703949952
290,234,1.1975967207743063
290,432,1
290,760,1
291,7,1
292,174,1
292,238,1.029402907949977
292,350,1
292,512,1
293,241,1.2583997788545727
293,277,1.221981377395325
293,316,1.0371220234612575
294,192,1
294,163,1
294,280,1
294,303,1
294,1172,1
295,23,1.3062526801495875
295,110,1
295,24,1.3531122430573064
295,275,3.2734137759164046
295,210,1
295,586,1
295,1749,1.1882728010144012
295,1872,1
295,2919,1
296,99,1.041457212158212
296,139,1
296,271,1
296,410,1
297,275,1
297,160,1
297,672,1
297,2888,1
298,150,1
298,275,1
299,201,1
299,315,1
299,822,1
299,898,1
299,1365,1
299,2607,1
299,2625,1
300,150,1.2728374201328232
300,184,1
300,234,1
300,305,1
300,329,1
300,372,1
300,737,1
300,2888,1
301,228,1
301,200,1.0803960994976798
301,626,1
301,636,1
302,283,1
303,280,1
303,235,1
303,506,1
304,275,1
304,775,1
304,1398,1
305,290,1.2753950695527974
305,234,1
305,150,1.3476482903610536
305,541,1
306,234,1
307,72,1
307,152,1.148189689772865
307,653,1
307,828,1
308,290,1
309,161,1.2473522654844214
309,160,1
309,104,2.0124783940896336
309,201,7.9258646226924805
309,452,1
309,876,1
309,1044,1
309,1203,1
309,1371,1
309,1431,1
309,1485,1
309,1515,1
309,1529,1
309,1757,1
309,1769,1
309,1849,1
309,1852,1
309,2139,1
309,2221,1
309,2592,1
309,2697,1
309,2859,1
310,132,1
311,233,1
311,275,1
311,211,1
311,610,1
311,1271,1
311,2055,1
311,2437,1
312,65,1
312,134,1
313,205,1.6016747498081445
313,0,1.2259364922471392
313,267,1.490580551023981
313,121,1.1845668560320501
313,415,1
313,627,1
313,1770,1
314,78,1
314,241,1
314,220,1
314,144,1
314,1870,1
315,201,6.55074541894212
315,250,1.1399351659259083
315,192,1.0842463526306607
315,104,1.4493159346234321
315,105,1.094229484493196
315,384,1
315,391,1.4212441381458005
315,402,1
315,445,1.0791749034358447
315,609,1.0647527302018176
315,638,1.0443303660232557
315,695,1.0616325519264351
315,850,1.0719697125258834
315,897,1
315,1061,1
315,1105,1
315,1146,1
315,1159,1
315,1200,1.0641774597851785
315,1218,1
315,1365,1
315,1414,1
315,1477,1
315,1687,1
315,1735,1
315,1786,1
315,1824,1
315,1905,1
315,2201,1
315,2252,1
315,2463,1
315,2503,1
315,2637,1
316,226,1
316,183,1
316,241,1.9532968784593217
316,579,1
317,74,1
318,130,1.695386717784447
318,205,1.9735631422812006
319,137,1
320,263,1
321,192,1
321,274,1
321,277,1
321,471,1
321,579,1
321,809,1
321,1803,1
322,120,1
323,201,1
323,379,1
323,445,1
323,674,1
323,994,1
323,1076,1
324,106,1
324,201,4.909696233583786
324,10,1
324,454,1
324,617,1
324,1510,1
324,1928,1
324,2626,1
324,2933,1
325,259,1
325,146,1
326,91,1
327,217,1
327,199,1
328,313,1.1280318676658658
328,205,1
328,131,1.4158595785098862
328,280,1.4450462127616495
329,275,5.043112851259972
329,290,1
329,50,1
329,51,1
329,150,1.417031346589018
329,341,1
329,1172,1
329,2135,1
329,2332,1
330,95,1
331,66,1
331,217,1
332,198,1
333,277,1.4575816612633958
333,101,1
333,126,1
333,711,1
333,1976,1
334,217,1
335,217,1
335,88,1
335,124,1
335,1191,1
335,1749,1
336,94,1
337,19,1
337,159,1.4421739997058791
337,265,1.9352033829316808
337,127,1
337,1550,1
337,1609,1
337,2284,1
337,2619,1
338,161,1
339,57,1
339,58,1.554556019782678
339,55,2.0045758229579165
339,60,1.3179074260407242
339,1118,1
339,1227,1
340,7,1.0211394169045662
340,6,1.0603656909501031
340,569,1
341,61,2.675306184369787
341,62,2.327364493690523
341,64,1.6071914081430638
341,150,1
341,416,1
341,433,1
341,2286,1
342,201,3.8908296783501513
342,250,1.2160649777175732
342,194,1
342,231,1
342,357,1
342,395,1
342,398,1
342,739,1
342,813,1
342,1218,1
342,1256,1
342,1358,1
342,1380,1
342,1505,1
342,1826,1
342,1863,1
342,2047,1
342,2164,1
342,2353,1
342,2425,1
342,2552,1
342,2587,1
343,129,1
343,19,1
343,153,1
343,152,1
343,392,1
344,275,1
344,89,1
344,88,1
345,208,1
345,124,1
346,226,1
347,337,1
347,144,1
347,99,1
348,131,1.1748724647599686
348,195,1
348,328,1.133250271735144
349,233,1
350,174,1
350,146,1
350,208,1
350,238,1.3584806764721808
350,470,1.1772810053006988
350,778,1
350,2466,1
351,126,1
351,277,1
351,1321,1
352,293,1
352,241,1.020485323983557
352,274,1
352,920,1
353,201,1
354,208,1
355,275,1.0976103537949304
355,235,1
355,220,1
355,361,1.086542671505112
355,640,1
355,1759,1
356,66,1
356,65,1.9838241608727105
356,233,1.97709341783171
357,201,1.4389524018063486
357,309,1
357,106,1
357,475,1
358,57,1
358,34,1
358,35,1
358,0,1
359,238,1
359,192,1
360,60,1
361,220,1
361,280,1.5263264548366589
361,168,1.5224768183489328
362,337,1
363,241,1
364,250,1
365,340,1
366,141,1.1803075162638992
366,140,1.849792441600338
366,190,1
366,201,17.213902261713127
366,471,1.177066319208625
366,839,1
366,849,1.1578402657597728
366,883,1
366,1223,1.4367264914112812
366,1438,1
366,1455,1
366,1646,1
366,1709,1
366,1761,1
366,2058,1
366,2110,1
366,2201,1.1324945350842488
366,2337,1
366,2436,1
366,2505,1
366,2626,1
366,2802,1
366,2876,1
366,2917,1
367,201,1
367,1044,1
367,1173,1
367,1220,1
367,2677,1
368,142,1
369,134,1
370,195,1
371,201,4.981196912697564
371,95,1.3939880885332219
371,366,1.3415943002509556
371,104,1
371,720,1
371,1223,1
371,1238,1
371,2232,1
371,2728,1
372,329,1
372,275,1
372,834,1
373,241,1
374,41,1
375,94,1
375,95,1
376,315,1
376,201,1.8402130813705546
376,153,1
376,1362,1
376,1726,1
377,116,1
377,115,1
377,113,1
378,290,1
379,201,1.0646306572682471
379,191,1
380,16,1
380,217,1
380,241,1.2896905739667157
380,629,1.1072649824215512
381,58,1
381,339,1.235306069291608
382,241,1
382,851,1
383,329,1
384,309,1.3401269907053226
384,201,5.6013384379620765
384,366,1.290714191886091
384,106,1
384,104,1
384,440,1
384,454,1.2895351576286698
384,556,1
384,593,1
384,829,1
384,849,1
384,918,1
384,1030,1
384,1063,1
384,1340,1
384,1546,1
384,1589,1
384,2568,1
385,309,1
385,337,1
385,201,1.8932848653490055
385,553,1
385,1032,1
386,0,1
386,756,1
386,973,1
386,983,1
387,200,1
387,209,1
387,145,1
387,124,1
388,241,1
388,380,1
389,283,1
389,176,1
389,519,1
390,0,1
390,267,1.0476602217527677
390,495,1
390,519,1
391,201,32.55590947740624
391,193,2.722353317600382
391,357,1.3168075118913234
391,324,1
391,393,1.8689451349126698
391,395,1.3889633286686753
391,448,1.175266241490199
391,559,1.1797801458586057
391,561,1
391,599,1.4600354082811196
391,629,1.2245713336764543
391,642,1
391,705,1.239241431152914
391,853,1
391,892,1
391,911,1
391,957,1
391,975,1.2097435035017066
391,999,1
391,1044,1
391,1065,1
391,1086,1
391,1135,1
391,1152,1.1810547193263203
391,1234,1
391,1255,1
391,1342,1
391,1525,1
391,1529,1
391,1565,1
391,1586,1
391,1640,1
391,1693,1
391,1754,1
391,1799,1
391,1825,1
391,1831,1
391,1885,1
391,1913,1.1797801458586057
391,1970,1
391,1988,1
391,2002,1
391,2047,1
391,2049,1
391,2058,1
