nid,Is,Os,S,V,D
56,0,1,1,0.014331594169489564,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0]"
57,0,7.022130489367536,7.022130489367536,0.026950991516219075,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
58,1742.5936378595457,282.7502746532987,2025.3439125128443,0.032805632985981964,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
59,1,11.132575301791023,12.132575301791023,0.07950164337293913,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 0]"
60,96.0190812336514,3.5228457665005157,99.54192700015192,0.08065651300731441,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
61,693.5717230569776,807.1757920471945,1500.7475151041722,0.07051695108466932,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]"
62,1338.2267861184473,197.12964598225383,1535.356432100701,0.030852379286894355,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]"
63,6,14.212962179160654,20.212962179160655,0.03628337820224539,"[0, 1, 0, 0, 1, 1, 1, 0, 1, 1]"
64,329.9815173055737,111.08652681270821,441.0680441182819,0.09467313648311376,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]"
65,0,7.033390762304805,7.033390762304805,0.04469286969509459,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0]"
66,0,1,1,0.05454904584236284,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
67,5.038710623713485,3,8.038710623713484,0.03038485296581897,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
68,27.005380589253505,10.608319258124508,37.613699847378015,0.06271274598804008,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
69,28.56906855395564,24.55448383632846,53.1235523902841,0.08656173209864443,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
70,367.5904936355902,243.75797478946504,611.3484684250552,0.09776038482694,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1]"
71,0,5,5,0.02619304622996335,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1]"
