from,to,w
22,2539,1.0441450033811384
22,2636,1.026487002028683
22,2656,1
22,2665,1.0441450033811384
22,2709,1.4900807770309834
22,2730,1
22,2740,1.0835575543150069
22,2782,1.074004905165532
22,2825,1.1204377367743976
22,2843,1.1815224457116638
22,2875,1
22,2911,1.2373989671778773
22,2912,1
22,2980,1.0489013190794438
22,3007,1.0294300022540923
22,3051,1.059051849404808
22,3069,1.1839881496384628
22,3090,1.1762791985670353
22,3105,1.0110362508452846
22,3134,1.1386245833239301
22,3138,1.0924636014308136
22,3161,1.026487002028683
22,3163,1.0353160027049106
22,3273,1.0441450033811384
22,3298,1
22,3328,1.3712466563340704
22,3330,1.3247128924176506
22,3341,1.0392400030054563
22,3445,1
22,3478,1.1277842683828645
22,3489,1
22,3506,1
22,3528,1.0331087525358538
22,3554,1.1221622205361739
22,3569,1
22,3570,1
22,3598,1.071778378709849
22,3659,1.055181254226423
22,3667,1
22,3705,1
22,3729,1.0548743702465104
22,3740,1
22,3758,1
22,3798,1.423847507233212
22,3816,1
22,3849,1
22,3882,1.0294300022540923
22,3961,1.7344075554356058
22,3994,1.202796267108941
22,3997,1.2294454599685651
22,4039,1
22,4066,1.0590200735407393
22,4101,1.0319793344466937
22,4226,1.4426873084003262
22,4236,1.0353160027049106
22,4269,1.0437359144563296
22,4342,1
22,4346,1
22,4401,1
22,4430,1.0440672638997195
22,4438,1
22,4465,1.0580295143409635
22,4488,1.0766286094596886
22,4495,1.0441450033811384
22,4503,1.0840945835648288
22,4597,1
22,4599,1.0252257162177933
22,4605,1.1022080458072772
22,4687,1.0441450033811384
22,4714,1.0441450033811384
22,4749,1.1851123810106154
22,4773,1.0283291315064154
22,4775,1.229542833820116
22,4811,1.0459807988671086
22,4820,1.5096347990650603
22,4843,1.033957694908568
22,4851,1.1251681460872716
22,4857,1.1634014146071014
22,4881,1.0249262054300676
22,4888,1
22,4901,1.1746056191189833
22,4987,1.0234811284794212
22,5053,1.0220663573455462
22,5070,1.196446743739907
22,5085,1.1586897904537734
22,5086,1.0315321452722417
22,5101,1.1168971002426948
22,5118,1
22,5146,1.0176580013524554
22,5220,1.0331087525358538
22,5228,1.0407492338902815
22,5249,1.1225660704276526
22,5261,1.5476430220566997
22,5348,1.1323425821924202
22,5374,1.0835575543150069
22,5384,1.3902620692524095
22,5385,1.0294300022540923
22,5401,1
22,5427,1.0979709528923227
22,5441,1
22,5443,1.0821913927785272
22,5485,1.03783857432669
22,5537,1
22,5548,1
22,5564,1
22,5657,1.0353160027049106
22,5740,1.0797193231415467
22,5741,1
22,5752,1
22,5821,1
22,5852,1
22,5870,1.0373676248389208
22,5912,1.0479841914574568
22,5925,1
22,5934,1
22,5936,1.125548415527417
22,5975,1
22,6021,1.0331087525358538
22,6040,1.0294300022540923
22,6042,1.0367150369516975
22,6053,1.0176580013524554
22,6064,1.026826186024637
22,6065,1
22,6078,1.0627410088024738
22,6095,1
22,6097,1.0948335666524456
22,6132,1
22,6138,1
22,6151,1.2022436696383565
22,6191,1.0294300022540923
22,6264,1
22,6272,1.0331087525358538
22,6329,1.0220725016905692
22,6345,1.0220725016905692
22,6351,1.1045890584191929
22,6356,1
22,6420,1.0725285368857793
22,6452,1
22,6482,1.07031218517323
22,6507,1
22,6528,1
22,6535,1
22,6537,1.1127523260447523
22,6554,1
22,6560,1.0920065408928343
22,6576,1.158086634811361
22,6656,1
22,6675,1
22,6683,1.0252257162177933
22,6702,1.0321054570044643
22,6758,1
22,6839,1.0828612043899046
22,6959,1
22,6983,1.0848271370283418
22,6991,1.0462376849342223
22,7013,1.033957694908568
22,7042,1
22,7064,1.079342552624762
22,7069,1
22,7083,1.09186146500646
22,7096,1.0441450033811384
22,7277,1.1266962722194185
22,7295,1.0956789083275154
22,7303,1
