nid,Is,Os,S,V,D
16778,2,3,5,0.29475757413237325,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1]"
16779,0,1,1,0.09851158118562414,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1]"
16780,0,1,1,0.04620182027569961,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 0]"
16781,0,1,1,0.3343981359090852,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]"
16782,0,1,1,0.021884734877698236,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0]"
16783,0,2,2,0.014243076367859847,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 1]"
16784,0,2,2,0.02530765404345539,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 1]"
16785,1,3,4,0.08935771675097753,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 1]"
16786,4,4.702341274411866,8.702341274411866,0.3591144942239013,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]"
16787,2,3,5,0.5975921949918961,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]"
16788,0,3,3,0.19730226241706625,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
16789,0,1,1,0.05725201218520898,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]"
16790,0,1,1,0.016770511570674412,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 1]"
16791,2,4,6,0.44614619998306493,"[0, 1, 1, 0, 0, 0, 1, 1, 1, 0]"
16792,6,5,11,0.5247699220223982,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
16793,0,1,1,0.09916720483958058,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
16794,1,4,5,0.40901014855856654,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
16795,1,3,4,0.1749986089371995,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]"
16796,2,3,5,0.2383888597373874,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 1]"
16797,0,1,1,0.0004948278654587357,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]"
16798,1,3,4,0.3214879770300437,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]"
16799,0,2,2,0.2941195133893302,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
16800,0,2,2,0.023653488048918342,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]"
16801,1,2,3,0.17423481681619155,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1]"
