from,to,w
22,2408,1.6432023632493755
22,2414,1.2277894208397824
22,2449,1.4124563268818786
22,2472,1
22,2479,1
22,2481,1.6276078536621417
22,2522,2.31684622990295
22,2535,1
22,2552,1
22,2786,2.737803443941168
22,2842,1.9199738519894205
22,2888,1
22,2904,1.3189051891756953
22,2912,1
22,2948,1
22,2958,2.077252819076854
22,3004,3.096243830690423
22,3089,2.0232560106045994
22,3093,1
22,3155,1.218011618278325
22,3218,1.2277894208397824
22,3248,1
22,3368,1
22,3421,1.1316683896932518
22,3431,1.2657543243130793
22,3520,1
22,3525,2.0265696328602796
22,3590,1
22,3616,1.2277894208397824
22,3620,1.2362260660560707
22,3651,1
22,3786,1
22,3833,1.4792705551253895
22,3848,1.3067689684721797
22,3852,1.2046490289342353
22,3947,1
22,3972,1
22,4006,1.7594539031498129
22,4012,1
22,4103,1
22,4127,1
22,4135,1
22,4146,1.584305639083718
22,4193,1.2362260660560707
22,4206,1.547764169035589
22,4211,1
22,4231,1
22,4267,1.1771695495420529
22,4347,1
22,4405,1
22,4438,1.2439362209523188
22,4552,1.1181130330280353
22,4553,1
22,4581,1.9034496678605062
22,4604,1
22,4608,1
22,4616,1.255973479501196
22,4822,1
22,4870,1.667973705534624
22,4916,1
22,4946,1
22,4954,2.925145040179783
22,5004,1
22,5033,1
22,5182,1.2562320896864958
22,5197,1
22,5261,1.653876572242534
22,5264,1
22,5281,1
22,5291,1
22,5348,1
22,5364,1
22,5373,1
22,5451,1.8697313715306918
22,5557,1.2562024883845386
22,5630,1.3145569435601567
22,5736,1.2657543243130793
22,5750,1
22,5880,1.2753819377207267
22,5881,1
22,5887,1.3254182847867784
22,5899,1
22,5990,1.9034496678605062
22,6102,1
22,6145,1
22,6199,1.2657543243130793
22,6232,1.1771695495420529
22,6291,1
22,6318,1
22,6327,1
22,6328,1
22,6375,2.473310138959316
22,6377,1
22,6445,1
22,6639,1.2362260660560707
22,6773,1
22,6827,1.2657543243130793
22,6899,1
22,7138,1
22,7144,1
22,7149,1.534789648782008
22,7159,1
22,7173,1
22,7183,1
22,7299,1
22,7625,1.628548515566588
22,7761,1
22,7798,1.4407501316074285
22,7813,1.6432023632493755
22,7821,1
22,7933,1
22,8098,1
22,8127,1
22,8290,1
22,8298,1
22,8325,1.1771695495420529
22,8366,1
22,8469,1.2362260660560707
22,8592,1
22,8655,1
22,8661,1.2306683440516233
22,8755,1.2362260660560707
22,8772,1.2617850288653676
22,9040,1
22,9126,1
22,9139,1
22,9244,1
22,9271,1
22,9324,1
22,9348,1.2362260660560707
22,9405,1.2277894208397824
22,9514,1
22,9568,1
22,9624,1
22,9668,1
22,9718,1
22,9795,1
22,10060,1
22,10082,1
22,10118,1
22,10131,1
22,10174,1.2415948402846175
22,10203,1
22,10277,1
22,10312,1
22,10358,1
22,10447,1
22,10472,1
22,10505,1
22,10521,1
22,10585,1
22,10694,1
22,10743,1
22,10855,1.2277894208397824
22,10940,1
22,11010,1
22,11024,1
22,11223,1
22,11471,1.2657543243130793
22,11532,1
22,11800,1
22,11866,1
22,11926,1
22,12025,1.2657543243130793
22,12228,1
22,12263,1
22,12435,1
22,12491,1
22,12538,1
22,12580,1
22,12601,1
22,12618,1
22,12650,1
22,12661,1.1993157432348096
22,12687,1
22,12691,1
22,12719,1.2243066748135452
22,12849,1
22,12954,1
22,13085,1
22,13112,1
22,13135,1
22,13180,1
22,13228,1
22,13251,1
22,13266,1
22,13284,1
22,13298,1
22,13323,1
22,13415,1
22,13447,1
22,13588,1.5660662083621542
22,13589,1
22,13684,1
22,13687,1
22,13715,1
22,13742,1
22,13781,1
22,13783,1
22,13861,1.2657543243130793
22,13962,1.2952825825700882
22,14000,1
22,14006,1
22,14182,1.2657543243130793
22,14197,1
22,14272,1
22,14305,1
22,14351,1
22,14382,1
22,14402,1
22,14405,1
22,14526,1
22,14694,1
22,14707,1
22,14715,1
22,15131,1
22,15244,1
22,15390,1
22,15565,1
22,15674,1
22,15724,1
22,16001,1
22,16561,1
22,16567,1
22,16576,1.2126034594504635
22,16753,1
22,16757,1
22,16910,1
22,16933,1
22,16947,1
22,17003,1
22,17044,1
22,17102,1
22,17149,1
22,17227,1
22,17243,1
22,17258,1
22,17435,1
22,17470,1
22,17538,1
22,17938,1
22,18019,1
22,18022,1
22,18197,1
22,18207,1
22,18333,1
22,18420,1
22,18679,1
22,18681,1
