from,to,w
187,188,1
188,187,1
188,189,1.0581264597063682
189,188,1.3042085133176284
189,190,1.3380094592418093
190,189,1.0363883966934229
190,191,1
190,634,1
191,190,1
191,192,1.9999705193610804
192,191,1.847695511237188
192,193,1.1624927508188554
192,398,1.708449943646674
192,604,1
192,687,1
193,192,1.5733649313294817
193,194,1
193,207,1
193,320,1
193,398,1
193,399,1
193,533,1
193,742,1
194,193,1
194,195,1.2245519529714968
195,194,1.5705867740962907
195,196,1.5705867740962907
195,398,2.028748109109185
195,722,1
196,195,1.168704571078903
196,197,1.2586410034628477
196,722,1
197,196,1.5490244706669853
197,198,1
197,207,1.1914408567426389
197,228,1
197,352,1
198,197,1
198,199,1.6014768001629043
199,198,1.0949303317901333
200,103,1.072939458851573
200,54,1.0710761133972668
200,144,1
200,211,1.0430493051252854
200,217,1
200,220,1
200,240,1
200,386,1
200,391,1
200,708,1
201,67,1
201,68,1.2251010121246697
202,168,1.7463141696972306
202,169,1
202,170,2.6595816630073177
202,171,1
202,317,1
202,369,1.6103810591731986
202,877,1
202,951,1
203,3,1
203,11,1
203,270,1
204,2,1
204,244,1
205,142,1
205,102,1
205,119,1
206,86,1
206,51,1
206,87,1.068563491208829
206,340,1.0145487318137674
206,383,1
206,689,1
207,196,1
207,195,1.1238682650645822
207,194,1
207,228,1.1339150363501718
207,292,1.1340868905314263
207,447,1
207,533,1
207,780,1
208,54,1
209,87,1
209,135,1
209,413,1
210,45,1
210,9,1
210,10,1.2192327144532862
210,190,1.2484596598834217
210,270,1
210,417,1
210,452,1
210,473,1
210,829,1
211,103,1.9210870971967604
211,165,1
211,164,1.4907934374739125
211,162,1.24796027037279
211,217,1
211,230,1.3854481405436954
211,240,1.0783256593317578
211,249,1.1894028738989952
211,380,1
211,426,1
211,513,1
211,577,1
211,852,1
212,211,1.3689244954418194
212,129,1
212,103,1.5361560979351947
212,162,1.361670652109294
212,217,1.1557461722240536
212,382,1
212,411,1.089221395955631
212,439,1
212,602,1
213,36,1.6699813941563868
213,35,1.3510741404157192
213,33,1
213,37,2.2020044232535496
213,252,1.552441446248649
213,366,1
213,813,1
213,949,1
214,147,1
214,146,1
215,15,1
216,177,1
216,60,1
217,103,1
217,104,1
217,131,1.3556570759106075
217,102,1.3391085810284349
217,54,1
217,237,1
217,249,1
217,295,1
217,334,1
217,380,1
217,389,1
217,432,1
217,439,1
217,484,1
217,730,1
217,737,1
217,948,1
218,121,1
218,213,1
218,37,1
218,227,1.290897947141089
218,742,1
219,137,1
220,54,1.770421418860511
220,53,1
220,211,1.5147086519910427
220,329,1
220,334,1
220,456,1
220,811,1
221,137,1.839177143845976
221,68,4.788991506768117
221,201,2.4948473436216427
221,139,3.5783134448566924
221,370,1.5066064611491787
221,440,1
221,526,1
221,567,1
221,588,1.465685423534108
222,68,1
223,62,1
223,103,1.1889656978015288
223,229,1
223,236,1
223,242,1
223,287,1
223,531,1
224,76,1
225,201,1
225,221,2.2693791714548723
225,68,1.385355022466961
225,286,1
225,297,1.3218654835697379
225,454,1
226,191,1
226,197,1
226,252,1
226,343,1
226,548,1
227,213,1.4807027606959133
227,36,2.13768774844357
227,794,1
228,199,2.5380410713008144
228,198,1.366779388878085
228,196,1.4737061674700063
228,533,1
228,590,1
229,62,1
229,139,1
229,221,2.283707363184805
229,234,1
229,251,1
229,297,1
229,356,1
229,433,1
229,540,1
229,627,1
229,778,1
229,900,1
229,926,1
230,101,1.2216958703924514
230,100,1
230,217,1
230,411,1
230,726,1
230,908,1
231,1,1
232,93,1
233,220,1
233,225,1
234,60,1.278934213038326
234,59,1
234,62,1.5516839555642052
234,368,1.1066684403892104
234,575,1
234,607,1
234,706,1
235,201,1
236,28,1
236,62,1.0528031355697678
236,63,1
237,102,1
237,177,1.1348656459858675
237,230,1
237,103,1.3898479432604038
237,242,1
237,295,1
237,733,1
238,123,1
238,124,1
238,243,1
239,221,1
239,634,1
239,794,1
240,220,1
240,54,1
240,164,1
240,249,1
240,265,1
240,334,1
240,346,1
240,431,1
240,726,1
240,811,1
240,831,1
241,73,1.2634582854324163
241,72,1.9487432681468877
241,75,1
242,89,1
242,63,1
242,62,1
242,103,1
242,82,1
243,122,1.029349661761372
243,123,1
243,618,1
244,2,1
244,3,1
244,5,1
245,48,1
246,230,1
246,73,1
246,102,1
247,194,1
247,221,1
247,103,1
247,326,1
248,63,1
249,105,1
249,106,1
249,104,1
249,212,1
249,162,1.2448009960116433
249,694,1
250,242,1
251,139,1
251,140,1.012984830679517
252,36,1.4197322035354052
252,197,1
252,189,1.399018200173604
252,227,3.4068618749620283
252,196,1
252,366,1.2145032556497226
252,402,1.2463238407619481
252,504,1
252,760,1
252,823,1.1906695605775313
253,142,1
253,593,1
254,221,1.0894769033418288
254,54,1.0963672625331302
254,55,1
255,228,1
255,301,1
256,146,1
257,133,1
257,132,1
258,195,1
259,83,1
259,84,1
260,118,1
260,117,1
260,120,1.3684581189419585
260,115,1.3204571778009382
260,551,1
260,587,1
261,221,1.062688566236648
261,68,1
261,354,1
261,942,1
262,112,1
262,113,1
263,92,2.570090547408199
263,93,2.126759844703682
263,29,1.2995442954965284
263,91,1
263,27,2.495569347230974
264,1,1
264,2,1.50852887981788
264,220,1.2247530541198064
264,812,1
265,264,1.4442906639933
265,220,1
265,666,1
266,111,1
267,41,1
267,181,1
267,395,1
268,185,1
269,102,1
270,45,1
270,46,1
270,10,1.600056017241082
270,11,1.5814081293205078
270,388,1
271,221,1
271,37,1
271,326,1
271,467,1
271,500,1
271,529,1
272,199,1
272,75,1
273,32,1
273,33,1
273,30,1
273,282,1.0403939566834317
274,181,1.0432046921898332
274,180,1.0840155054286984
275,128,1.6742779766054732
275,68,1
275,221,4.967376552827846
275,67,1.3238603062491114
275,297,1
275,372,1
275,444,1
275,568,1
275,646,1
275,900,1
275,928,1
276,0,1
276,2,1
276,1,1
277,103,1
278,252,1
278,156,1
278,309,1
279,69,1
280,127,1
281,45,1
282,29,1
282,28,1
282,263,1
282,357,1
282,427,1
282,516,1
283,201,1
284,206,1
285,71,1.4356477382746626
285,72,1.7798803283706828
285,241,1.1820458014228203
285,468,1
285,711,1
286,221,1.191836647216458
286,68,1
286,67,1
286,984,1
287,234,1.1035618903808662
287,62,1.2724308241418072
288,104,1
289,170,1
290,54,1
291,211,1
291,82,1
292,228,1.0841772369207103
292,199,1.116135389564545
293,221,1
293,36,1
294,234,1
295,177,1
295,178,1
295,103,1
295,531,1
296,40,1
296,144,1
297,251,1
297,140,1
297,221,8.31868982345724
297,67,1.3984650629083708
297,128,1
297,501,1
297,729,1
297,743,1
297,901,1
297,949,1
297,984,1
297,997,1
298,221,1
298,596,1
298,844,1
299,129,1
300,33,1
301,260,3.322147133015677
301,228,1
301,207,2.786691498576064
301,198,2.3257098375334144
301,115,1.4162550323006937
301,587,1.734648997333313
301,631,1.6206671118308018
301,641,1.2950329789759134
301,845,1.2360263831807308
301,872,1
301,883,1
302,230,1
303,240,1
304,82,1
305,140,1
306,139,1
306,221,1
306,379,1
306,410,1
307,197,1
308,207,1
308,67,1
308,15,1
309,156,1
309,155,1
310,189,1
311,68,1
311,39,1
311,165,1
311,221,1
312,263,1
313,221,1
313,867,1
314,102,1
314,273,1
315,1,1
315,92,1
316,249,1
316,211,1
316,349,1
317,263,1.9362525812167717
317,169,1
317,90,1
317,168,1
317,369,1
317,815,1
317,869,1
318,213,1
319,87,1
319,393,1
319,413,1
320,161,1
320,160,1
320,191,1.5677643983348508
320,192,1.2189840957207536
320,497,1
321,4,1
321,244,1.0420788870978548
321,625,1
322,202,1
322,668,1
323,2,1
323,464,1
324,237,1
324,83,1
325,67,1
326,221,1
326,67,1
326,139,1
327,74,1
327,73,1
328,169,1
329,240,1
329,230,1
329,227,1
329,211,1
329,728,1
330,72,1
330,42,1
330,285,1.581475424916206
330,468,1
330,711,1
331,62,1
332,263,1
332,457,1
333,260,1
334,212,1.300385739996403
334,211,1.3284033592904656
334,54,1.435854420749485
334,103,1
334,350,1.1664530444138377
334,627,1
334,902,1
335,130,1.0413947890033333
335,212,1.0434583561803368
335,893,1
336,184,1
336,38,1
336,131,1
337,153,1
337,414,1
338,131,1
339,22,1
339,482,1
340,87,1
340,88,1
340,85,1
340,84,1
340,913,1
341,164,1
341,321,1
342,55,1
342,54,1.1832011721574553
342,151,1
342,334,1
343,191,1
343,320,1
344,23,1.0021209493626915
344,661,1
345,36,1
345,0,1
345,171,1
346,164,1
346,211,1
347,53,1
348,86,1
349,162,1
349,249,1
350,252,1
350,102,1.637066184155542
350,230,1
350,227,1
350,411,1
350,513,1
350,662,1
350,738,1
351,220,1
351,184,1
352,213,1
352,252,1
352,366,1
352,399,1.088870253579612
352,435,1
352,525,1.1781003151902063
352,794,1.1481170892993533
352,798,1
353,67,1
354,67,1
354,221,1
354,382,1
355,301,1
355,87,1
355,628,1
356,221,5.16580669272295
356,297,1.6773445763756527
356,138,1.2305673715029735
356,360,1.3725990426074173
356,712,1
356,916,1
356,935,1
357,92,1
357,292,1
357,263,1
357,228,1
358,301,1
358,447,1
358,888,1
359,36,1
359,137,1
359,213,1
359,221,3.6166370249218143
359,225,1
359,379,1
359,505,1.1837837388191823
359,860,1
360,221,5.478681699583138
360,201,1
360,334,1.3498335954547511
360,227,2.564329686904105
360,368,1.302846989877543
360,404,1.2961465720661671
360,505,1
360,525,1
360,627,1
360,630,1
360,646,1
360,727,1
360,741,1
360,867,1
360,902,1.2961465720661671
360,938,1
360,943,1
361,89,1
362,221,1
362,596,1
362,649,1
362,839,1
363,211,1
364,212,1
365,28,1
366,190,1
366,189,1
366,36,1
366,34,1
366,435,1
366,642,1
366,735,1
366,963,1
367,35,1
368,68,1
368,287,1
368,221,2.524686387745868
368,62,1
368,467,1
368,662,1
368,727,1
368,929,1
369,172,1.6178488348628215
369,173,1.3035167355188144
369,168,1.374497688288702
369,170,1
369,446,1.248473016997371
369,864,1
370,66,1.3460760657146995
370,275,1
370,359,1
370,138,1
370,392,1
370,811,1
371,158,1
372,68,1
372,227,1
372,225,1
372,771,1
373,4,1
374,10,1
374,244,1
375,5,1
375,6,1
376,135,1
377,320,1
378,369,1
379,221,1.4702586619899487
379,356,1
379,360,1
379,228,1
380,77,1
380,335,1
380,103,1
380,212,1
380,391,1
381,228,1
381,340,1
381,206,1
381,659,1
382,297,1
382,335,1
382,221,1
382,162,1
382,540,1
383,86,1
383,85,1
384,297,1
385,381,1
385,63,1
386,144,1
386,145,1.0351135305605603
387,174,1
387,263,1.0374105993928318
387,446,1
387,566,1
387,697,1
387,898,1
388,10,1
388,85,1
388,86,1.0822315980214716
389,53,1
389,54,1
390,15,1
391,254,1
391,54,1
391,103,1
392,87,1
392,33,1
392,297,1
392,206,1
392,486,1
393,87,1
393,206,1
394,13,1
394,12,1.066154660934255
395,180,1
395,181,1.2997314281633348
395,274,1
396,72,1.4431962391641535
396,285,1
396,241,1
396,116,1
396,418,1
396,448,1
396,465,1
396,760,1
396,786,1.2089999191903655
396,841,1
397,178,1
398,207,1.8983599889248244
398,292,1.7375185743706782
398,197,1.5978337159171652
398,301,2.637854193116594
398,497,1
398,591,1
398,623,1
398,780,1
399,11,1
399,398,1
399,12,1
399,197,1
399,573,1
399,623,1
399,765,1
400,166,1
400,202,1
401,155,1
401,263,1
401,460,1
401,674,1
402,218,1
402,273,1
402,106,1
402,282,1
402,227,1.2887262550504532
402,949,1
403,20,1
404,221,1.069323190873786
404,297,1
405,175,1
406,2,1.007140469341359
406,1,1.0063000834491573
407,263,1.0890220221815725
407,164,1
407,170,1.0724044476207693
407,450,1
407,451,1
407,455,1
407,520,1
407,697,1
407,731,1
407,769,1.1181844585151826
407,799,1
407,897,1
407,918,1
407,933,1
407,968,1
407,987,1
407,988,1
407,997,1
408,173,1
409,263,1
409,455,1
410,125,1
410,138,1
410,221,1.4323737859949315
410,388,1
411,103,1.1840025083205916
411,211,1.3152556822967718
411,220,1
411,104,1.1980255029329094
411,489,1
411,624,1
412,221,1
412,518,1
412,612,1
412,738,1
412,787,1
413,87,1
413,206,1
413,88,1
414,153,1
414,154,1
414,152,1
414,476,1
415,180,1
415,301,1
415,211,1.1120633015898407
415,708,1
416,220,1
417,11,1
417,270,1
418,241,1
418,27,1
418,72,1
419,103,1
419,29,1
420,169,1
421,221,1
422,28,1
423,119,1
423,34,1
423,221,1
424,174,1
424,175,1
424,64,1
424,434,1
424,593,1
425,154,1
426,177,1
426,334,1
426,178,1
427,263,1
427,93,1
427,292,1
427,446,1
427,451,1
427,460,1
427,515,1
427,547,1
427,601,1
427,695,1
427,772,1
427,884,1
427,918,1
427,937,1
428,129,1
429,265,1
429,264,1
429,0,1
429,55,1
430,24,1
430,15,1
431,196,1
431,220,1
431,211,1
432,100,1
432,237,1
433,62,1
433,63,1
434,369,1
434,78,1
434,172,1.3144132314182164
434,202,1.3096759905795137
434,173,1
434,885,1
435,189,1
435,188,1
435,252,1
436,263,1
437,227,1
437,243,1
437,197,1
437,37,1
437,504,1
437,564,1
437,798,1
438,103,1
439,103,1
439,102,1
439,211,1
440,136,1.0616771901785378
440,137,1
440,481,1
440,571,1
441,252,1
442,82,1
442,783,1
443,102,1
443,350,1
443,116,1
444,33,1
444,370,1
444,221,2.769715543721587
444,193,1
444,469,1.1741137744371648
444,501,1
444,849,1
445,60,1
445,16,1
445,17,1
445,202,1.1935220683951537
445,703,1.1808112777423028
446,174,2.2137460782326777
446,173,1.3684019239320298
446,263,3.3636312998935627
446,28,1
446,317,1
446,455,1
446,457,1
446,482,1
446,498,1
446,693,1
446,717,1
446,808,1
446,897,1
446,988,1
447,309,1
447,398,1
447,301,1.2425483339345005
447,195,1
447,260,1
447,565,1
447,823,1
448,330,1.1327488801945909
448,285,1
448,465,1
449,184,1
449,177,1
450,263,2.4631761264650613
450,188,1
450,446,1.133740719944342
450,691,1
450,692,1.0459493732322866
451,174,1
451,446,1
451,263,1.3462916846091662
451,173,1.2967523662304503
452,38,1
452,9,1.7332326952287618
452,10,1.4310388310151514
452,190,1
452,678,1
452,889,1
453,213,1
454,221,1.0012735255836929
454,137,1
455,263,1.3406437231440829
455,450,1
455,451,1
455,94,1
456,211,1
456,103,1
456,489,1
457,263,1.4235169845316944
457,388,1
457,86,1
457,87,1
458,230,1
459,63,1
459,212,1
460,263,1
460,90,1
460,89,1
460,928,1
461,446,1
461,227,1
461,130,1
462,275,1
463,228,1
464,176,1
464,2,1
464,175,1
465,330,1.2514782592922908
465,136,1
465,285,1
465,71,1
466,241,1
467,221,1.5225917014672354
467,410,1
467,275,1.2807445598970524
467,234,1
467,630,1
468,42,1
468,41,1
468,448,1
469,286,1
469,221,2.24415549376556
469,360,1.201906798775681
469,37,1
469,540,1.2202941996588474
469,554,1
469,614,1
470,98,1
471,174,1
471,446,1
471,48,1
471,496,1
472,434,1
473,9,1
473,452,1
474,468,1
474,15,1
474,168,1
475,285,1
475,104,1
475,72,1
475,545,1
476,156,1
476,155,1
477,260,1
477,252,1
478,254,1
478,221,1.1347453706128363
479,440,1
480,211,1
480,154,1
481,297,1
481,221,1
481,505,1
481,597,1
481,649,1
481,740,1
482,23,1
482,22,1
482,344,1
482,25,1
482,27,1
483,244,1
483,230,1
483,321,1
483,579,1
483,677,1.0771681729136784
484,54,1
484,342,1
485,27,1.2121867687426535
485,263,1.2400386773042114
485,987,1
486,34,1
486,33,1
487,36,1
488,66,1
489,103,1
489,237,1.355933809764133
489,212,1.2896565741978445
489,952,1
490,64,1
491,10,1
492,0,1
493,89,1
494,178,1
495,181,1
495,263,1
495,207,1
496,48,1
496,47,1
497,160,1
497,159,1
497,192,1
497,632,1
498,26,1
498,27,1
499,221,1
500,221,1
500,102,1
500,356,1
501,434,1
501,221,1.3172352617112342
501,168,1
501,138,1
501,885,1
502,398,1
502,124,1
502,639,1
503,221,1
503,152,1
503,69,1
503,518,1
504,230,1
504,227,1.4570540874202698
504,66,1
504,211,1
504,370,1
504,507,1
504,579,1
505,37,1
505,36,1
505,221,4.0895322449675415
505,198,1
505,227,2.314692307328751
505,696,1
505,762,1
505,837,1
505,887,1
505,902,1
506,227,1
507,249,1
507,211,1
507,121,1
508,154,1
508,379,1
509,275,1
510,109,1
510,73,1
511,9,1
512,369,1
513,102,1
513,101,1
513,334,1
514,192,1
515,174,1
515,446,1
515,127,1
516,227,1
516,402,1
516,671,1
517,230,1
518,221,1
518,359,1
518,360,1
518,789,1
519,263,1
519,311,1
519,489,1
519,520,1
520,92,1
520,263,1
520,170,1
520,356,1
521,478,1
522,137,1
523,221,1
523,759,1
524,252,1
525,213,1.2562676903366166
525,227,1.7235297608583409
525,37,1
526,227,1
526,505,1
526,564,1
527,206,1
527,27,1
528,0,1
528,2,1
528,321,1
528,5,1
529,221,3.0665523225926874
529,25,1
529,89,1.4916402385468828
529,297,1
529,368,1.2569151362279045
529,557,1
529,605,1
529,646,1
529,675,1
529,977,1
529,984,1
530,202,1
530,170,1
531,211,1
531,103,1
531,411,1
531,585,1
532,136,1
532,496,1.8050474268145433
532,440,1
532,776,1
533,398,1
533,292,1.3882397212459157
533,195,1
533,192,1
533,555,1
534,67,1
535,162,1
536,108,1
536,156,1
537,84,1
537,366,1
537,191,1
537,548,1
538,260,1
539,230,1
540,444,1.1227217316144955
540,143,1
540,138,1
540,356,1
540,221,1.7549589296094734
540,660,1
540,696,1.1244710905010793
540,740,1
540,845,1
540,849,1
541,188,1
542,11,1
543,212,1
544,196,1
545,327,1
545,285,1
545,125,1
545,69,1
546,460,1
547,451,1
547,173,1
548,191,1
548,192,1
548,398,2.3166060555115315
548,742,1
548,788,1
549,0,1
549,2,1
550,122,1
550,618,1
551,252,1
551,301,1.0141935038941827
551,116,1
551,872,1
552,275,1
552,169,1
553,292,1
554,38,1
554,37,1
555,398,1.427621474435434
555,221,1.535924179956755
555,529,1
555,567,1
555,582,1
555,586,1
555,591,1
555,666,1
555,743,1
555,942,1
556,368,1
556,381,1
557,221,1
557,68,1
558,505,1
559,67,1
559,89,1
560,237,1
561,297,1
562,89,1
563,132,1
564,107,1
564,36,1
564,227,1
564,360,1
564,596,1
564,837,1
565,260,1.3264901842461476
565,119,1
565,263,4.203713322459558
565,301,1.9538037765226317
565,808,1
565,822,1
565,904,1
565,971,1
566,140,1
566,263,1
566,455,1
567,297,1
567,68,1
567,356,1
567,301,1
567,565,1
568,478,1
568,221,1.068404940644595
569,359,1
570,183,1
571,496,1
571,113,1
571,532,1
572,447,1
573,265,1
573,270,1
573,11,1
573,699,1
574,120,1
575,58,1.042004598444847
575,59,1
576,297,1
576,321,1
576,221,1
577,446,1
577,230,1
577,450,1
578,297,1
578,35,1
578,926,1
579,66,1
579,230,1
579,67,1
579,101,1
580,47,1
